場所,レース,クラス,馬番,馬名,MSPF_expect,MSPF_expect_value,平均係数,総合判定,基準値,未勝利,コース,コース(判定),O_Month,O_Level,レベル(判定),O_Trouble,O_Bias,不利(複合判定),S_Female,S_Handi,条件(複合判定),重賞,重賞(判定),血統,血統(判定),騎手,騎手(判定),調教師,調教師(判定)
6,06_1,7,5,サノノキャニオン,89.5,74.56,75.5,D,,,76.17647,D,69.0,,,,86.2,,,,,,,80.88889,,72.8,E,68.2,E
6,06_1,7,6,アンプイットアップ,87.0,70.31,69.7,E,,,77.58824,D,69.0,,,,65.4,E,,,,,,70.44444,E,72.375,E,63.33333,E
6,06_1,7,7,トヨサカエ,81.9,62.62,64.4,E,52.0,31.875,74.83333,E,69.0,,,,,,,,,,,85.25,,67.22222,E,58.125,E
6,06_1,7,8,イセッセイ,79.0,58.5,63.4,E,,,69.58824,E,69.0,,,,107.1,A,,,,,,94.0,,17.85714,E,23.0,E
6,06_1,7,9,キタノモテック,81.1,61.43,63.0,E,52.0,34.0,73.5,E,69.0,,,,,,,,,,,76.0,D,57.0,E,68.5,E
6,06_1,7,10,カンフーヒーロー,87.0,70.33,74.5,E,,,84.875,,69.0,25.0,E,63.0,175.5,S,,,,,,77.0,D,79.33333,D,22.54545,E
6,06_1,7,11,ジャックナダル,93.6,81.88,78.0,D,,,109.82353,A,69.0,67.25,E,91.333,60.05,D,,,,,,73.0,E,73.33333,E,80.4,
6,06_1,7,12,フェスティヴハート,90.0,75.43,72.8,E,,,77.82353,D,69.0,69.0,E,72.333,64.0,E,,,,,,75.77778,D,61.77778,E,92.77778,
6,06_1,7,13,スーパーガール,90.6,76.39,70.3,E,,,80.41176,,69.0,25.0,E,,,,,,,,,79.44444,D,97.66667,B,70.1,E
6,06_1,7,14,ベンガルボダイジュ,97.6,89.76,94.4,,,,77.82353,D,69.0,226.5,SS,,76.9,D,,,,,,76.0,D,71.28571,E,63.55556,E
6,06_1,7,15,シンクシビリティ,89.1,73.79,74.6,E,,,77.23529,D,69.0,,,,87.8,,,,,,,80.0,,75.22222,D,58.11111,E
6,06_1,7,16,ステラゲイル,96.1,86.76,86.1,,,,76.76471,D,69.0,135.75,S,71.0,71.6,E,,,,,,88.0,,73.1,E,103.6,A
6,06_2,7,1,マスカルポーネ,91.1,77.37,75.3,D,,,87.625,,69.0,,,,60.2,E,67.75,,E,,,75.0,D,81.44444,,86.33333,
6,06_2,7,2,レヴェンドール,84.8,66.93,66.9,E,,,87.5,,69.0,,,,,,67.75,,E,,,99.88889,B,61.2,E,16.25,E
6,06_2,7,3,ゲンパチミスティ,84.6,66.59,66.6,E,,,90.375,,69.0,,,,,,64.25,,E,,,76.0,D,38.375,E,61.55556,E
6,06_2,7,4,ウインベルチェーロ,89.8,74.99,75.0,D,,,104.88235,A,69.0,,,,,,64.0,,E,,,59.66667,E,79.11111,D,73.3,E
6,06_2,7,5,エコロストーム,92.6,80.1,78.9,D,,,85.4,,69.0,,,76.333,,D,71.0,,E,,,81.44444,,76.33333,D,93.0,
6,06_2,7,6,キタノエピックアン,85.5,67.9,66.4,E,,,78.66667,D,69.0,76.25,D,64.667,46.55,E,72.25,,E,,,55.11111,E,76.0,D,59.0,E
6,06_2,7,7,ラスターヴァース,83.3,64.66,62.4,E,,,90.11765,,69.0,8.5,E,,,,68.0,,E,,,66.77778,E,70.0,E,64.4,E
6,06_2,7,8,リーピングサイン,86.7,69.79,69.9,E,,,86.5,,69.0,74.5,E,,,,64.0,,E,,,59.22222,E,72.77778,E,63.6,E
6,06_2,7,9,ニケフェリーチェ,87.7,71.48,64.2,E,,,85.1875,,69.0,74.0,E,,4.0,E,68.0,,E,,,73.44444,E,60.33333,E,79.36364,D
6,06_2,7,10,ティンブロポップ,90.0,75.44,73.1,E,,,95.875,D,69.0,,,61.667,67.0,E,68.0,,E,,,71.55556,E,70.55556,E,81.36364,
6,06_2,7,11,ジェイエルグリーン,81.2,61.48,62.8,E,52.0,33.57143,78.6,D,69.0,,,,,,68.667,,E,,,50.375,E,68.66667,E,71.0,E
6,06_2,7,12,プレイメイカー,90.2,75.68,75.4,D,,,86.6875,,69.0,82.25,,,,,71.75,,E,,,79.0,D,73.0,E,65.8,E
6,06_2,7,13,アンデルストープ,84.2,65.89,64.1,E,,,84.25,,69.0,,,59.333,50.0,E,72.25,,E,,,77.0,D,48.5,E,52.36364,E
6,06_2,7,14,ユニベールクイーン,83.3,64.53,66.3,E,52.0,35.44444,97.14286,B,69.0,,,,,,68.667,,E,,,80.0,,76.18182,D,37.8,E
6,06_3,7,1,イトハマー,91.2,77.43,77.0,D,,,103.0,A,69.0,86.25,,,,,,,,,,53.44444,E,79.11111,D,71.11111,E
6,06_3,7,2,セイカユウヒ,81.4,61.83,61.8,E,,,71.70588,E,69.0,,,,,,,,,,,54.42857,E,74.22222,E,39.77778,E
6,06_3,7,3,ボビネット,84.4,66.25,64.6,E,,,72.88235,E,69.0,,,66.333,44.167,E,,,,,,72.0,E,62.66667,E,65.0,E
6,06_3,7,4,シューペルブリアン,87.8,71.64,70.8,E,,,70.5,E,69.0,91.0,,56.667,64.55,E,,,,,,90.55556,,58.77778,E,65.55556,E
6,06_3,7,5,ドラリズム,89.2,74.03,68.8,E,,,95.05556,D,69.0,25.0,E,,77.2,D,,,,,,64.66667,E,78.375,D,72.0,E
6,06_3,7,6,エクスプレスナイト,83.9,65.44,62.6,E,,,74.64706,E,69.0,7.0,E,,,,,,,,,78.77778,D,83.11111,,63.0,E
6,06_3,7,7,ビリージェイ,85.7,68.34,68.3,E,,,87.47059,,69.0,,,,,,,,,,,71.0,E,52.1,E,62.11111,E
6,06_3,7,8,フェルアフリーゼ,89.9,75.2,74.3,E,,,74.76471,E,69.0,,,71.667,,E,,,,,,76.22222,D,65.625,E,88.8,
6,06_3,7,9,キングスメッセージ,84.6,66.58,63.0,E,,,95.41176,D,69.0,10.0,E,,,,,,,,,76.0,D,68.5,E,59.375,E
6,06_3,7,10,バル,83.3,64.55,59.9,E,,,82.11765,,69.0,4.0,E,,,,,,,,,79.0,D,77.25,D,47.875,E
6,06_3,7,11,キタノローズ,89.9,75.27,73.0,E,,,66.64706,E,69.0,88.5,,,55.0,E,,,,,,91.55556,,64.88889,E,75.11111,D
6,06_3,7,12,サトノエスケープ,88.7,73.11,67.2,E,,,74.29412,E,69.0,6.5,E,,,,,,,,,73.77778,E,83.2,,96.54545,B
6,06_3,7,13,リオクリスハーレー,86.7,69.9,64.9,E,,,79.35294,D,69.0,25.0,E,75.667,,D,,,,,,63.0,E,72.375,E,69.77778,E
6,06_3,7,14,マイネルテオドロス,92.8,80.45,80.0,,,,94.9375,,69.0,95.5,D,,,,,,,,,61.44444,E,74.0,E,85.22222,
6,06_3,7,15,キョウエイハル,86.2,69.09,69.1,E,,,78.0625,D,69.0,,,,,,,,,,,66.22222,E,68.83333,E,63.33333,E
6,06_3,7,16,アレステソーロ,91.9,78.7,76.2,D,,,82.26316,,69.0,75.75,D,87.0,60.05,E,,,,,,71.2,E,79.55556,D,84.72727,
6,06_4,15,1,トップオブザキング,89.7,74.94,74.2,E,79.2,70.25,83.0,,59.0,,,,,,,,,,,76.0,D,81.22222,,75.875,D
6,06_4,15,2,ラウターユーベル,89.4,74.39,73.6,E,79.2,71.75,77.16667,D,59.0,,,,,,,,,,,76.0,D,86.33333,,71.25,E
6,06_4,15,3,トーセンアミューズ,90.4,76.14,75.6,D,79.2,67.8,77.5,D,59.0,,,,,,,,,,,62.875,E,114.0,A,72.57143,E
6,06_4,15,4,トーアエレクトラム,88.5,72.85,71.8,E,79.2,81.8,89.66667,,59.0,,,,,,,,,,,74.625,E,74.3,E,51.28571,E
6,06_4,15,5,デルマカイモン,85.1,67.34,65.4,E,79.2,69.2,69.0,E,59.0,,,,,,,,,,,62.25,E,65.25,E,67.42857,E
6,06_4,15,6,ローレルクラウン,85.7,68.27,66.4,E,79.2,73.4,80.16667,,59.0,,,,,,,,,,,76.125,D,68.125,E,41.83333,E
6,06_4,15,7,レイズテンペスト,91.5,77.94,77.7,D,79.2,78.2,74.6,E,59.0,,,,,,,,,,,96.375,B,71.88889,E,86.25,
6,06_4,15,8,エクセルクラウン,87.9,71.74,70.5,E,79.2,59.6,77.16667,D,59.0,,,,,,,,,,,64.25,E,92.77778,,70.125,E
6,06_4,15,9,ロイヤルドリーム,89.3,74.18,73.3,E,79.2,75.0,71.5,E,59.0,,,,,,,,,,,79.0,D,83.625,,71.85714,E
6,06_4,15,10,ニューロスパーク,90.5,76.3,75.8,D,79.2,71.6,88.83333,,59.0,,,,,,,,,,,69.875,E,91.44444,,74.11111,E
6,06_4,15,11,カーニバルウェイ,80.9,61.07,58.0,E,79.2,68.6,70.33333,E,59.0,,,,,,,,,,,72.875,E,25.6,E,51.85714,E
6,06_4,15,12,スカイレックス,88.2,72.28,71.1,E,79.2,74.25,83.5,,59.0,,,,,,,,,,,79.0,D,51.125,E,79.85714,D
6,06_4,15,13,レディソフィア,90.6,76.51,76.1,D,79.2,80.2,80.33333,,59.0,,,,,,,,,,,82.625,,72.875,E,81.28571,
6,06_4,15,14,アンミックス,92.6,80.04,80.2,,79.2,87.6,95.0,,59.0,,,,,,,,,,,78.375,D,75.375,D,85.66667,
6,06_4,15,15,エターナルホープ,92.7,80.16,80.3,,79.2,74.0,75.0,D,59.0,,,,,,,,,,,73.0,E,64.0,E,136.85714,S
6,06_4,15,16,ハツアカネ,89.9,75.2,74.5,E,79.2,84.16667,94.71429,,59.0,,,,,,,,,,,68.22222,E,71.33333,E,69.71429,E
6,06_5,15,1,ルージュダズリング,89.0,73.59,72.9,E,77.9,72.8,92.5,,59.0,,,,,,,,,,,70.125,E,69.125,E,73.71429,E
6,06_5,15,2,ゴンファロニエーレ,92.4,79.72,80.0,,77.9,83.6,114.5,A,59.0,,,,,,,,,,,77.625,D,81.0,,64.44444,E
6,06_5,15,3,エースオブゴールド,87.7,71.43,70.4,E,77.9,64.6,76.5,D,59.0,,,,,,,,,,,58.625,E,80.75,,82.625,
6,06_5,15,4,サトノスターライト,89.9,75.13,74.7,E,77.9,72.0,81.66667,,59.0,,,,,,,,,,,76.0,D,75.75,D,83.6,
6,06_5,15,5,エイシンニラク,86.0,68.68,67.1,E,77.9,73.6,77.4,D,59.0,,,,,,,,,,,67.5,E,87.625,,37.71429,E
6,06_5,15,6,ミズノミヤコ,86.0,68.72,67.2,E,77.9,75.4,66.33333,E,59.0,,,,,,,,,,,81.375,,63.55556,E,57.5,E
6,06_5,15,7,カキュウ,82.5,63.39,61.0,E,77.9,78.2,76.33333,D,59.0,,,,,,,,,,,76.0,D,47.14286,E,29.14286,E
6,06_5,15,8,ダノンアクション,94.1,82.8,83.6,,77.9,86.2,114.5,A,59.0,,,,,,,,,,,76.125,D,77.125,D,88.75,
6,06_5,15,9,グレイスルーラー,83.7,65.27,63.2,E,77.9,63.4,60.33333,E,59.0,,,,,,,,,,,72.25,E,52.0,E,72.0,E
6,06_5,15,10,コスモカノーネ,90.7,76.53,76.3,D,77.9,86.6,134.33333,S,59.0,,,,,,,,,,,78.375,D,51.375,E,48.14286,E
6,06_5,15,11,キタサンフジヤマ,90.3,75.81,75.5,D,77.9,73.4,84.66667,,59.0,,,,,,,,,,,71.125,E,88.0,,76.625,D
6,06_5,15,12,ヤマニンヘルシェ,88.8,73.37,72.6,E,77.9,68.0,81.33333,,59.0,,,,,,,,,,,46.5,E,77.22222,D,103.625,A
6,06_5,15,13,ジワタネホ,87.5,71.1,70.0,E,77.9,66.6,79.16667,D,59.0,,,,,,,,,,,74.0,E,78.77778,D,62.25,E
6,06_5,15,14,ウィズアバウンス,89.4,74.3,73.7,E,77.9,80.6,88.83333,,59.0,,,,,,,,,,,76.0,D,72.5,E,65.28571,E
6,06_5,15,15,プロミスライン,89.6,74.74,74.2,E,77.9,76.4,79.5,D,59.0,,,,,,,,,,,86.5,,65.375,E,78.5,D
6,06_5,15,16,アナザーフェイス,94.5,83.59,84.5,,77.9,86.8,127.66667,S,59.0,,,,,,,,,,,75.25,D,89.5,,69.0,E
6,06_5,15,17,アルティマローネ,94.8,84.14,85.2,,77.9,85.8,112.66667,A,59.0,,,,,,,,,,,85.875,,89.0,,78.75,D
6,06_5,15,18,ロードプレリュード,93.1,80.95,81.5,,77.9,70.8,89.14286,,59.0,,,,,,,,,,,76.0,D,115.33333,S,78.5,D
6,06_6,23,1,ブレゲアン,90.1,75.5,76.3,D,,,84.375,,75.0,91.75,,,,,,,,,,56.77778,E,71.77778,E,78.4,D
6,06_6,23,2,サカイシューター,86.7,69.79,69.8,E,,,82.75,,75.0,,,,,,,,,,,79.0,D,38.77778,E,73.4,E
6,06_6,23,3,パルヴェニュー,78.4,57.77,57.9,E,57.0,,65.78571,E,75.0,,,,,,,,,,,60.11111,E,37.375,E,51.33333,E
6,06_6,23,4,コスモフレディ,92.7,80.18,80.2,,,,88.6,,75.0,,,,,,,,,,,88.88889,,62.125,E,86.3,
6,06_6,23,5,ドゥマーヴェリック,90.5,76.27,76.3,D,,,82.9375,,75.0,,,,,,,,,,,73.88889,E,71.6,E,77.90909,D
6,06_6,23,6,リーゼントジェイド,82.0,62.72,66.5,E,,,85.0,,75.0,71.0,E,65.333,78.65,E,,,,,,61.88889,E,69.875,E,25.28571,E
6,06_6,23,7,カガバベル,89.1,73.8,76.4,D,,,79.6875,D,75.0,119.0,S,,,,,,,,,79.0,D,46.55556,E,59.4,E
6,06_6,23,8,ティアップドライブ,83.7,65.17,62.6,E,,,98.35294,B,75.0,25.0,E,,74.4,E,,,,,,80.77778,,25.66667,E,58.7,E
6,06_6,23,9,コーリンカルベラ,86.5,69.5,65.2,E,,,83.0,,75.0,6.5,E,83.0,72.6,D,,,,,,69.0,E,73.0,E,59.5,E
6,06_6,23,10,マリンバンカー,90.0,75.43,71.0,E,,,96.75,B,75.0,5.667,E,91.667,80.167,,,,,,,99.0,B,85.6,,33.77778,E
6,06_6,23,11,ジャクソン,89.6,74.62,74.6,E,,,86.66667,,75.0,,,,,,,,,,,69.33333,E,100.22222,A,41.9,E
6,06_6,23,12,ブレードサクセス,85.7,68.22,65.9,E,,,92.9375,,75.0,4.0,E,,90.45,,,,,,,65.33333,E,66.55556,E,67.27273,E
6,06_6,23,13,ファルコンミノル,84.5,66.36,63.2,E,,,88.5,,75.0,5.667,E,,75.1,D,,,,,,51.44444,E,73.25,E,73.27273,E
6,06_6,23,14,プルメリアクヒオ,96.6,87.65,88.3,,,,91.875,,75.0,124.25,S,,,,,,,,,75.55556,D,65.0,E,98.0,B
6,06_6,23,15,メトロポリターナ,85.7,68.2,68.9,E,,,76.05263,D,75.0,64.25,E,71.5,,E,,,,,,63.0,E,81.9,,50.72727,E
6,06_7,43,1,フォルラニーニ,99.5,93.9,90.3,,,,139.8125,S,66.5,83.5,,,,,,,,,,72.44444,E,85.66667,,93.72727,
6,06_7,43,2,アージェント,88.5,72.88,69.4,E,,,90.25,,66.5,30.0,E,,,,,,,,,80.55556,,64.22222,E,84.77778,
6,06_7,43,3,ストレイトトーカー,88.9,73.49,73.5,E,,,82.125,,66.5,,,,,,,,,,,90.375,,75.25,D,53.2,E
6,06_7,43,4,ステラバルセロナ,89.3,74.18,74.1,E,,,84.5625,,66.5,87.75,,,,,,,,,,71.88889,E,73.5,E,60.27273,E
6,06_7,43,5,コスモアンソロジー,96.4,87.29,85.1,,,,91.8125,,66.5,90.25,,,,,,,,,,78.66667,D,82.75,,100.9,A
6,06_7,43,6,ホークマン,79.0,58.5,58.5,E,,,89.5,,66.5,,,,,,,,,,,56.0,E,50.22222,E,30.3,E
6,06_7,43,7,ロゼル,92.3,79.48,79.5,D,,,82.9375,,66.5,,,,,,,,,,,75.44444,D,116.16667,S,56.33333,E
6,06_7,43,8,ガルサブランカ,99.9,94.67,90.7,,,,121.375,S,66.5,79.5,D,,,,,,,,,90.11111,,103.0,A,83.7,
6,06_7,43,9,レーヴブリリアント,88.8,73.28,73.3,E,,,87.375,,66.5,,,,,,,,,,,75.0,D,78.33333,D,59.2,E
6,06_7,43,10,ケイケイ,91.9,78.73,73.6,E,,,92.58824,,66.5,29.0,E,,,,,,,,,89.4,,88.0,,75.90909,D
6,06_8,43,1,ヘルメース,85.0,67.25,67.1,E,,,78.82353,D,66.5,66.25,E,,67.0,E,,,,,,52.75,E,,,71.0,E
6,06_8,43,2,ハードセルツァー,87.0,70.31,70.4,E,,,71.41176,E,66.5,,,85.0,61.167,E,,,,,,72.33333,E,61.375,E,75.0,D
6,06_8,43,3,ラヴァグロウ,89.3,74.23,65.3,E,,,69.82353,E,66.5,5.0,E,,65.6,E,,,,,,77.55556,D,92.0,,80.88889,
6,06_8,43,4,フォーワンセルフ,84.6,66.63,63.0,E,,,90.75,,66.5,25.0,E,85.333,,,,,,,,80.11111,,34.2,E,59.11111,E
6,06_8,43,5,ショウナンハクウン,88.5,72.75,73.4,E,,,75.76471,D,66.5,69.25,E,,84.7,,,,,,,71.55556,E,75.55556,D,70.22222,E
6,06_8,43,6,ロードトレゾール,90.4,76.11,74.5,E,,,70.3125,E,66.5,,,,66.85,E,,,,,,72.44444,E,80.0,,91.11111,
6,06_8,43,7,キングクー,89.2,74.0,67.8,E,,,84.52941,,66.5,25.0,E,79.333,,D,,,,,,73.0,E,74.875,E,71.6,E
6,06_8,43,8,ジャスパーソレイユ,90.7,76.54,73.6,E,,,72.35294,E,66.5,67.75,E,,65.4,E,,,,,,80.0,,81.0,,82.3,
6,06_8,43,9,ホウオウプレミア,91.5,78.01,80.1,,,,93.0,,66.5,138.5,S,,,,,,,,,71.44444,E,63.1,E,48.0,E
6,06_8,43,10,ゲクウ,83.7,65.24,62.2,E,84.0,,86.35294,,66.5,64.25,E,,,,,,,,,82.88889,,7.6,E,65.6,E
6,06_8,43,11,ヤマメキング,89.8,75.05,74.9,E,,,79.64706,D,66.5,,,,81.25,,,,,,,75.88889,D,72.3,E,73.54545,E
6,06_8,43,12,ビーコング,84.1,65.81,60.7,E,,,79.0,D,66.5,4.0,E,,,,,,,,,66.75,E,68.5,E,79.55556,D
6,06_8,43,13,ホウオウフロイト,86.2,69.08,71.7,E,,,68.375,E,66.5,121.5,S,,,,,,,,,63.66667,E,44.0,E,66.18182,E
6,06_8,43,14,ニタモノドウシ,92.3,79.41,79.4,D,,,73.38889,E,66.5,96.25,B,80.667,,,,,,,,84.88889,,75.0,D,79.33333,D
6,06_8,43,15,サードウインド,87.9,71.83,72.4,E,,,70.47368,E,66.5,91.25,,65.75,,E,,,,,,75.0,D,71.5,E,66.1,E
6,06_9,23,1,ブレナヴォン,82.4,63.28,61.6,E,,,75.94118,D,75.0,10.5,E,,,,,,,,,69.0,E,65.44444,E,74.0,E
6,06_9,23,2,タイキルッジェーロ,89.7,74.89,69.6,E,,,88.13333,,75.0,11.0,E,,,,,,,,,72.33333,E,77.125,D,93.875,
6,06_9,23,3,ドナルンバ,94.7,84.02,81.7,,,,125.29412,S,75.0,60.25,E,,,,,,,,,72.88889,E,70.22222,E,86.54545,
6,06_9,23,4,マイネルシンベリン,93.9,82.55,83.8,,,,81.05882,,75.0,120.0,S,,,,,,,,,69.55556,E,82.0,,75.11111,D
6,06_9,23,5,ウップヘリーア,94.2,83.12,83.0,,,,109.125,A,75.0,98.0,B,,,,,,,,,73.0,E,82.66667,,60.45455,E
6,06_9,23,6,テルケンレンスキー,90.5,76.29,75.5,D,,,83.0625,,75.0,65.5,E,,,,,,,,,71.88889,E,75.625,D,82.2,
6,06_9,23,7,ユメシルベ,83.6,65.02,66.2,E,,,89.64706,,75.0,66.25,E,,,,,,,,,66.0,E,53.8,E,46.5,E
6,06_9,23,8,マイネルマスター,88.4,72.57,73.2,E,,,88.76471,,75.0,79.5,D,,,,,,,,,75.66667,D,56.0,E,64.4,E
6,06_9,23,9,ストロングエース,88.2,72.37,71.3,E,,,90.58824,,75.0,53.0,E,,,,,,,,,44.625,E,104.28571,A,60.55556,E
6,06_9,23,10,ブライトフレア,87.7,71.55,67.1,E,,,89.64706,,75.0,30.0,E,,,,,,,,,70.0,E,81.125,,57.0,E
6,06_9,23,11,サントルドパリ,93.7,81.99,83.5,,,,84.5625,,75.0,122.75,S,,,,,,,,,65.0,E,85.42857,,68.125,E
6,06_9,23,12,ルージュカルデア,90.6,76.35,72.3,E,,,100.93333,A,75.0,29.0,E,,,,,,,,,65.0,E,71.22222,E,92.6,
6,06_10,67,1,ウナギノボリ,87.1,70.48,74.7,E,,,75.375,D,83.5,,,,108.3,A,,,,,,78.11111,D,67.0,E,36.0,E
6,06_10,67,2,ショウナンアビアス,91.7,78.47,77.2,D,,,78.0,D,83.5,,,,57.95,E,,,,,,78.55556,D,76.55556,D,88.5,
6,06_10,67,3,ハッピーロンドン,92.2,79.37,82.0,,,,94.3125,,83.5,118.5,S,,,,,,,,,55.83333,E,53.625,E,86.22222,
6,06_10,67,4,ドンレパルス,92.5,79.76,79.1,D,,,70.625,E,83.5,,,,68.45,E,,,,,,73.88889,E,80.66667,,97.63636,B
6,06_10,67,5,スマイルアップ,94.0,82.72,77.2,D,,,89.8125,,83.5,66.25,E,66.333,55.55,E,,,,,,67.55556,E,94.66667,,94.09091,
6,06_10,67,6,アンジュフィールド,88.9,73.56,70.1,E,,,89.05882,,83.5,6.667,E,,,,,,,,,80.6,,74.875,E,85.88889,
6,06_10,67,7,パルデンス,88.8,73.4,71.6,E,,,70.125,E,83.5,,,,42.15,E,,,,,,64.44444,E,95.0,,74.6,E
6,06_10,67,8,スタンリーテソーロ,91.7,78.33,81.2,,,,89.0,,83.5,119.25,S,,,,,,,,,51.875,E,73.125,E,70.3,E
6,06_10,67,9,ルディック,89.3,74.23,74.7,E,,,68.6,E,83.5,,,,70.55,E,,,,,,80.0,,63.875,E,81.66667,
6,06_10,67,10,ビルカール,93.8,82.2,83.4,,,,79.35294,D,83.5,94.75,,83.0,,,,,,,,68.44444,E,78.88889,D,96.0,B
6,06_10,67,11,ジャスリー,88.3,72.44,70.2,E,,,81.26667,,83.5,9.75,E,,,,,,,,,71.88889,E,87.0,,87.7,
6,06_10,67,12,メイショウフジタカ,88.3,72.44,75.1,D,,,78.0,D,83.5,98.5,B,,,,,,,,,46.77778,E,72.28571,E,71.625,E
6,06_10,67,13,キュムロンニンバス,84.5,66.46,67.7,E,,,76.3125,D,83.5,,,,63.9,E,,,,,,70.77778,E,48.0,E,63.5,E
6,06_10,67,14,フウセツ,99.7,94.3,95.0,,,,102.875,A,83.5,129.0,S,,,,,,,,,90.625,,61.625,E,102.55556,A
6,06_10,67,15,アジアミッション,93.1,81.02,83.4,,,,96.875,B,83.5,118.5,S,,,,,,,,,71.55556,E,72.125,E,57.71429,E
6,06_10,67,16,ワンダラー,88.9,73.55,76.0,D,,,77.76471,D,83.5,98.5,B,,,,,,,,,68.6,E,60.0,E,67.88889,E
6,06_11,179,1,チャックネイト,94.0,82.56,81.0,,,,103.2,A,68.0,79.25,D,,,,,,,78.61111,D,68.22222,E,93.0,,76.8,D
6,06_11,179,2,ホウオウノーサイド,87.5,71.13,70.5,E,,,79.375,D,68.0,64.0,E,,,,,,,72.21053,E,69.77778,E,52.28571,E,87.77778,
6,06_11,179,3,マイネルエンペラー,91.2,77.43,77.4,D,,,94.5625,,68.0,,,,,,,,,66.77778,E,77.77778,D,76.66667,D,80.8,
6,06_11,179,4,ジョバンニ,95.5,85.61,85.5,,,,116.23529,S,68.0,118.5,S,,,,,,,69.33333,E,71.22222,E,67.3,E,87.90909,
6,06_11,179,5,マテンロウレオ,87.9,71.77,68.6,E,,,91.35294,,68.0,31.0,E,,,,,,,92.94118,,69.66667,E,69.7,E,57.45455,E
6,06_11,179,6,サンストックトン,87.9,71.78,69.1,E,,,84.58824,,68.0,30.0,E,,,,,,,82.70588,,67.875,E,104.88889,A,45.42857,E
6,06_11,179,7,マイネルメモリー,88.5,72.87,71.6,E,,,87.5625,,68.0,56.0,E,,,,,,,62.89474,E,81.22222,,71.0,E,74.55556,E
6,06_11,179,8,アウスヴァール,92.9,80.65,78.4,D,,,97.64286,B,68.0,59.0,E,,,,,,,76.0,D,81.88889,,77.14286,D,89.2,
6,06_11,179,9,ショウヘイ,96.0,86.56,86.7,,,,96.05882,B,68.0,127.5,S,,,,,,,81.88889,,74.0,E,83.33333,,76.4,D
6,06_11,179,10,ノースブリッジ,95.4,85.3,85.9,,,,79.0625,D,68.0,133.25,S,,,,,,,83.26667,,74.0,E,89.5,,74.5,E
6,06_11,179,11,ニシノレヴナント,93.2,81.21,80.2,,,,116.4375,S,68.0,86.0,,,,,,,,77.0,D,82.0,,62.75,E,69.09091,E
6,06_11,179,12,ディマイザキッド,95.8,86.08,84.5,,,,112.25,A,68.0,88.5,,,,,,,,71.89474,E,80.25,,81.875,,88.55556,
6,06_11,179,13,アルビージャ,94.4,83.45,81.1,,,,86.42857,,68.0,64.0,E,,,,,,,81.41176,,77.88889,D,84.44444,,105.2,A
6,06_11,179,14,ドゥラドーレス,93.8,82.36,81.2,,,,92.26667,,68.0,83.333,,,,,,,,93.44444,,73.55556,E,81.25,,76.44444,D
6,06_11,179,15,ファウストラーゼン,100.3,95.44,98.2,B,,,128.76471,S,68.0,185.667,SS,,,,,,,77.52941,D,77.66667,D,78.875,D,71.2,E
6,06_11,179,16,エヒト,97.0,88.6,86.4,,,,101.0625,A,68.0,83.5,,,,,,,,83.42105,,73.5,E,79.0,D,116.27273,S
6,06_12,7,1,アメジストテソーロ,92.4,79.68,71.2,E,,,94.0,,69.0,25.0,E,61.667,78.65,E,,,,,,74.77778,E,76.0,D,90.44444,
6,06_12,7,2,クリスタルドレス,84.4,66.2,63.5,E,,,92.375,,69.0,31.5,E,,,,,,,,,69.66667,E,55.5,E,63.22222,E
6,06_12,7,3,ロジスカヤ,95.2,85.04,85.4,,,,73.52941,E,69.0,123.75,S,,,,,,,,,80.11111,,96.375,B,69.66667,E
6,06_12,7,4,フェイスリフト,92.8,80.47,79.3,D,,,121.75,S,69.0,83.25,,,,,,,,,,65.0,E,59.75,E,77.33333,D
6,06_12,7,5,フロンテアムーン,91.5,77.94,76.0,D,,,126.4375,S,69.0,60.25,E,,,,,,,,,76.0,D,55.0,E,69.11111,E
6,06_12,7,6,ジョーヌミモザ,86.5,69.55,71.0,E,61.0,40.875,86.5,,69.0,,,,,,,,,,,70.0,E,61.44444,E,98.0,B
6,06_12,7,7,サンデースマッシュ,96.8,88.18,86.0,,,,120.9375,S,69.0,87.5,,,,,,,,,,74.0,E,79.75,D,84.88889,
6,06_12,7,8,ココニーナ,85.0,67.18,66.0,E,,,104.13333,A,69.0,63.5,E,52.0,71.25,E,,,,,,68.5,E,,,33.33333,E
6,06_12,7,9,カドドゥディエ,81.1,61.39,61.4,E,,,90.5,,69.0,,,,,,,,,,,71.0,E,31.0,E,45.44444,E
6,06_12,7,10,セイウンシシマイ,88.5,72.86,77.8,D,,,95.0,,69.0,88.5,,116.0,,S,,,,,,69.0,E,52.625,E,54.33333,E
6,06_12,7,11,キタノアヤカ,80.2,60.16,63.8,E,,,80.88889,,69.0,71.0,E,59.667,78.65,E,,,,,,57.22222,E,52.42857,E,41.33333,E
6,06_12,7,12,ウインモアナ,106.4,110.02,100.1,A,,,126.93333,S,69.0,31.5,E,,,,,,,,,87.55556,,193.625,SS,91.75,
6,06_12,7,13,ペリバジャ,92.6,79.98,75.0,D,,,122.8125,S,69.0,31.0,E,,,,,,,,,83.0,,68.77778,E,75.33333,D
6,06_12,7,14,シャルムグリーン,90.8,76.81,76.8,D,,,94.3125,,69.0,,,,,,,,,,,73.55556,E,84.88889,,62.3,E
