場所,レース,クラス,馬番,馬名,MS_index,MS_index_value,総合係数,総合判定,基準値,未勝利,コース,(判定),O_Month,O_Level,(判定),O_Trouble,O_Bias,(複合判定),S_Female,S_Handi,(複合判定),重賞,(判定),血統,(判定),総合係数
6,06_10,43,12,ストレイトトーカー,8.67,116.11,1.275,SS,91.0,1.0,1.18985,S,1.028,1.201,S,1.0,1.0,,1.0,1.0,,1.0,,0.86818,E,1.275
6,06_10,43,13,エールトゥヘヴン,4.26,57.04,0.695,E,82.0,1.0,0.79775,E,1.028,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.13528,A,0.695
6,06_10,43,14,ミトノオルフェ,8.37,112.08,1.318,SS,85.0,1.0,1.31718,SS,1.028,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.97353,,1.318
6,06_10,43,15,レーヴブリリアント,6.02,80.62,0.916,D,88.0,1.0,0.86742,E,1.028,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.02713,,0.916
6,06_10,43,16,マテンロウブラボー,9.53,127.57,1.371,SS,93.0,1.0,1.35666,SS,1.028,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.31636,SS,1.371
6,06_11,67,1,ロードオールライト,5.67,74.86,0.75,E,99.8,1.0,1.08817,B,1.035,0.707,E,1.0,1.0,,1.0,1.0,,1.0,,0.94222,D,0.75
6,06_11,67,2,バレンタインガール,9.12,120.39,1.158,A,104.0,1.0,1.36283,SS,1.035,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.09891,B,1.158
6,06_11,67,3,グロッシェン,2.32,30.7,0.314,E,98.0,1.0,0.67236,E,1.035,0.499,E,1.0,1.0,,1.0,1.0,,1.0,,0.90297,D,0.314
6,06_11,67,4,マイユニバース,7.08,93.52,0.793,E,118.0,1.0,1.05374,B,1.035,0.686,E,1.0,1.0,,1.0,1.0,,1.0,,1.05954,B,0.793
6,06_11,67,5,コスモサガルマータ,1.76,23.18,0.483,E,48.0,1.0,0.83356,E,1.035,0.481,E,1.0,1.0,,1.0,1.0,,1.0,,1.16396,S,0.483
6,06_11,67,6,モズマーヴェリック,9.35,123.4,1.562,SS,79.0,1.0,1.23448,S,1.035,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.22281,S,1.562
6,06_11,67,7,ルカランフィースト,5.6,73.99,0.914,D,81.0,1.0,1.03656,,1.035,0.818,E,1.0,1.0,,1.0,1.0,,1.0,,1.04121,D,0.914
6,06_11,67,8,マイネルブリックス,4.37,57.71,0.77,E,75.0,1.0,0.98505,,1.035,0.671,E,1.0,1.0,,1.0,1.0,,1.0,,1.1251,A,0.77
6,06_11,67,9,エラン,7.04,92.93,0.894,D,104.0,1.0,1.15772,A,1.035,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,0.99903,,0.894
6,06_11,67,10,メイテソーロ,6.83,90.18,1.171,S,77.0,1.0,1.00922,,1.035,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.12145,A,1.171
6,06_11,67,11,マイネルラウレア,4.94,65.22,0.567,E,115.0,1.0,0.95055,D,1.035,0.696,E,1.0,1.0,,1.0,1.0,,1.0,,0.82872,E,0.567
6,06_11,67,12,ピンクジン,4.86,64.12,0.737,E,87.0,1.0,1.05049,B,1.035,0.718,E,1.0,1.0,,1.0,1.0,,1.0,,0.94412,D,0.737
6,06_11,67,13,アスクナイスショー,4.97,65.67,0.684,E,96.0,1.0,0.89154,D,1.035,0.678,E,1.0,1.0,,1.0,1.0,,1.0,,1.0933,B,0.684
6,06_11,67,14,スパークリシャール,8.41,111.08,1.134,A,98.0,1.0,1.23156,S,1.035,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.19076,S,1.134
6,06_11,67,15,ナイトインロンドン,6.04,79.76,0.877,D,91.0,1.0,1.03489,,1.035,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.09575,B,0.877
6,06_11,67,16,イケイケドンドン,5.83,76.96,0.802,E,96.0,1.0,0.93397,D,1.035,0.671,E,1.0,1.0,,1.0,1.0,,1.0,,1.23652,S,0.802
6,06_11,67,17,オールセインツ,5.82,76.79,0.817,E,94.0,1.0,1.0685,B,1.035,0.727,E,1.0,1.0,,1.0,1.0,,1.0,,1.01561,,0.817
6,06_12,23,1,シルフレイ,6.68,47.65,0.567,E,84.0,1.0,0.83545,E,1.038,0.654,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.567
6,06_12,23,2,キボウノホシ,7.0,49.93,0.595,E,84.0,1.0,0.80093,E,1.038,0.664,E,1.0,1.0,,1.0,1.0,,1.0,,1.07701,B,0.595
6,06_12,23,3,ペッパーミル,7.95,56.71,0.652,E,87.0,1.0,0.90742,D,1.038,0.664,E,1.0,1.0,,1.0,1.0,,1.0,,1.04203,D,0.652
6,06_12,23,4,ハッピーパンニャ,5.4,38.53,0.535,E,72.0,1.0,0.75415,E,1.038,0.681,E,1.0,1.0,,1.0,1.0,,1.0,,1.00345,,0.535
6,06_12,23,5,ハヌル,6.91,49.31,0.624,E,79.0,1.0,0.85902,E,1.038,0.682,E,1.0,1.0,,1.0,1.0,,1.0,,1.02577,,0.624
6,06_12,23,6,ピコレッド,6.09,43.43,0.63,E,69.0,1.0,0.87551,D,1.038,0.641,E,0.878,1.0,D,1.0,1.0,,1.0,,1.23184,S,0.63
6,06_12,23,7,ウインレアリゼ,5.69,40.58,0.541,E,75.0,1.0,0.6903,E,1.038,0.706,E,1.058,1.01,B,1.0,1.0,,1.0,,1.0,,0.541
6,06_12,23,8,ハドソンテソーロ,2.28,16.25,0.508,E,32.0,1.0,0.80133,E,1.038,0.499,E,1.0,1.0,,1.0,1.0,,1.0,,1.22388,S,0.508
6,06_12,23,9,サイモンカーチス,2.77,19.78,0.341,E,58.0,1.0,0.61607,E,1.038,0.547,E,1.0,1.0,,1.0,1.0,,1.0,,0.97537,,0.341
6,06_12,23,10,セイウンビッグバン,6.29,44.86,0.568,E,79.0,1.0,0.85102,E,1.038,0.643,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.568
6,06_12,23,11,ファイブセンス,2.85,20.3,0.299,E,68.0,1.0,0.86941,E,1.038,0.538,E,0.87,0.906,E,1.0,1.0,,1.0,,0.7808,E,0.299
6,06_12,23,12,プルシャプラ,3.81,27.16,0.399,E,68.0,1.0,0.724,E,1.038,0.591,E,0.892,1.0,D,1.0,1.0,,1.0,,1.00725,,0.399
6,06_12,23,13,バルジール,8.77,62.54,0.761,E,82.2,1.0,0.73335,E,1.038,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.761
6,06_12,23,14,ペロ,9.61,68.5,0.856,E,80.0,1.0,1.12315,A,1.038,0.789,E,1.0,1.0,,1.0,1.0,,1.0,,0.9304,D,0.856
6,06_12,23,15,ガンハンマー,5.15,36.71,0.574,E,64.0,1.0,0.76979,E,1.038,0.615,E,1.0,1.0,,1.0,1.0,,1.0,,1.16743,S,0.574
6,06_12,23,16,エテオクロス,12.75,90.9,1.106,A,82.2,1.0,0.83894,E,1.038,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.2705,SS,1.106
8,08_1,7,1,ヴァンロゼ,6.79,46.09,0.709,E,65.0,1.0,0.83335,E,1.018,1.0,,1.0,1.0,,0.842,1.0,E,1.0,,0.99227,,0.709
8,08_1,7,2,アスタウイン,2.64,17.9,0.397,E,45.0,1.0,0.85163,E,1.018,0.652,E,0.809,1.0,E,0.818,1.0,E,1.0,,1.0621,B,0.397
8,08_1,7,3,ジーティービキニ,17.27,117.19,1.447,SS,81.0,1.0,1.02711,,1.018,1.0,,1.0,1.066,B,1.143,1.0,A,1.0,,1.1355,A,1.447
8,08_1,7,4,ワンストローク,1.07,7.24,0.345,E,21.0,1.0,0.87349,D,1.018,0.681,E,0.804,0.935,E,0.757,1.0,E,1.0,,1.0,,0.345
8,08_1,7,5,オレンジフィールド,9.52,64.57,0.994,,65.0,1.0,1.03286,,1.018,1.0,,1.0,1.0,,0.963,1.0,,1.0,,0.98126,,0.994
8,08_1,7,6,クイーンズドリーム,4.32,29.28,0.451,E,65.0,1.0,0.86881,E,1.018,0.662,E,0.857,1.0,E,0.898,1.0,D,1.0,,1.0,,0.451
8,08_1,7,7,デパーチャー,7.72,52.39,0.831,E,63.0,1.0,1.03761,,1.018,1.0,,1.0,1.0,,0.842,1.0,E,1.0,,0.93464,D,0.831
8,08_1,7,8,カワキタベレッタ,5.24,35.57,0.539,E,66.0,1.0,0.70485,E,1.018,1.0,,0.843,1.0,E,0.898,1.0,D,1.0,,0.99218,,0.539
8,08_1,7,9,メイショウメゴヒメ,4.0,27.13,0.799,E,34.0,1.0,0.87711,D,1.018,1.0,,0.859,0.935,E,0.866,1.0,E,1.0,,1.28583,SS,0.799
8,08_1,7,10,ハンターワディー,6.84,46.39,0.828,E,56.0,1.0,0.99564,,1.018,1.0,,1.0,1.0,,0.794,1.0,E,1.0,,1.02874,,0.828
8,08_1,7,11,セラサイト,6.22,42.19,0.681,E,62.0,1.0,0.69431,E,1.018,1.0,,1.0,1.0,,0.963,1.0,,1.0,,1.0,,0.681
8,08_1,7,12,アスターシャウルス,4.92,33.36,0.457,E,73.0,1.0,0.89777,D,1.018,0.561,E,1.0,1.0,,0.794,1.0,E,1.0,,1.12255,A,0.457
8,08_1,7,13,レザーアンドレース,2.97,20.14,0.387,E,52.0,1.0,0.75399,E,1.018,0.681,E,0.824,1.0,E,0.794,1.0,E,1.0,,1.13147,A,0.387
8,08_1,7,14,リリークリスタル,4.23,28.71,0.552,E,52.0,1.0,0.79766,E,1.018,1.0,,0.807,1.0,E,0.842,1.0,E,1.0,,1.0,,0.552
8,08_1,7,15,ミライチケット,12.87,87.34,1.266,SS,69.0,1.0,1.1966,S,1.018,1.0,,1.0,1.0,,0.984,1.0,,1.0,,1.05619,B,1.266
8,08_1,7,16,ホールドミーワンス,3.39,22.97,0.469,E,49.0,1.0,0.905,D,1.018,0.65,E,1.0,1.0,,0.847,1.0,E,1.0,,0.92375,D,0.469
8,08_2,7,1,タロ,13.21,67.7,1.167,S,58.0,1.0,1.23844,S,1.018,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.92579,D,1.167
8,08_2,7,2,ドメイン,7.08,36.29,0.511,E,71.0,1.0,0.84642,E,1.018,0.656,E,1.0,0.867,E,1.0,1.0,,1.0,,1.04274,D,0.511
8,08_2,7,3,スズノグレイス,10.6,54.31,0.936,D,58.0,1.0,0.75156,E,1.018,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.22372,S,0.936
8,08_2,7,4,ヴァルボリ,0.27,1.4,1.399,SS,1.0,1.0,1.04764,D,1.018,1.107,A,1.0,1.0,,1.0,1.0,,1.0,,1.18516,S,1.399
8,08_2,7,5,クリムゾンバースト,11.35,58.14,0.736,E,79.0,1.0,1.08428,B,1.018,0.667,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.736
8,08_2,7,6,ウォーターハクビ,13.4,68.67,0.967,,71.0,1.0,0.92762,D,1.018,1.0,,1.024,1.0,,1.0,1.0,,1.0,,1.0,,0.967
8,08_2,7,7,カイラーサ,4.37,22.4,0.622,E,36.0,1.0,0.71147,E,1.018,1.0,,1.0,0.909,D,1.0,1.0,,1.0,,0.94453,D,0.622
8,08_2,7,8,ヒロノフウジン,2.11,10.83,0.637,E,17.0,1.0,0.77953,E,1.018,1.0,,0.781,0.874,E,1.0,1.0,,1.0,,1.17557,S,0.637
8,08_2,7,9,サイモンエクセラー,6.76,34.61,0.865,E,40.0,1.0,0.75043,E,1.018,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.13244,A,0.865
8,08_2,7,10,シャローファースト,5.56,28.46,0.619,E,46.0,1.0,0.64265,E,1.018,1.0,,1.0,0.946,D,1.0,1.0,,1.0,,1.0,,0.619
8,08_2,7,11,ポップアップ,5.47,28.04,0.779,E,36.0,1.0,1.10529,A,1.018,0.719,E,1.0,1.0,,1.0,1.0,,1.0,,0.96269,,0.779
8,08_2,7,12,ロックバンド,5.5,28.2,0.495,E,57.0,1.0,0.84532,E,1.018,0.655,E,0.878,1.0,D,1.0,1.0,,1.0,,1.0,,0.495
8,08_2,7,13,ハクアイタワー,8.46,43.32,0.802,E,54.0,1.0,0.83677,E,1.018,1.0,,1.0,0.942,D,1.0,1.0,,1.0,,1.0,,0.802
8,08_2,7,14,セイントホース,5.84,29.94,0.468,E,64.0,1.0,0.91273,D,1.018,0.662,E,0.885,0.859,E,1.0,1.0,,1.0,,1.0,,0.468
8,08_3,15,1,ホーリーステップ,6.74,86.09,1.068,B,80.6,1.00024,1.10291,A,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.068
8,08_3,15,2,ビービークローサー,7.2,91.92,1.14,A,80.6,1.00405,1.0217,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.14822,A,1.14
8,08_3,15,3,セッシュウ,5.4,68.92,0.855,E,80.6,0.8646,1.02967,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.99214,,0.855
8,08_3,15,4,ワイドグンサ,7.49,95.7,1.187,S,80.6,1.21275,0.98493,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.02676,,1.187
8,08_3,15,5,ララアルカー,6.3,80.46,0.998,,80.6,1.06603,1.01806,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.9501,D,0.998
8,08_3,15,6,ビーアイジーニー,5.76,73.5,0.912,D,80.6,0.94286,1.05808,B,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.9441,D,0.912
8,08_3,15,7,ルナノーヴァ,10.75,137.31,1.703,SS,80.6,1.32917,0.95172,D,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.39097,SS,1.703
8,08_3,15,8,タワーオブバベル,6.01,76.72,0.952,D,80.6,1.04204,0.94344,D,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.952
8,08_3,15,9,ニホンピロローカス,6.66,85.1,1.056,B,80.6,1.02553,1.0634,B,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.056
8,08_3,15,10,シンゲキノソラ,6.09,77.8,0.965,,80.6,1.05557,0.94451,D,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.965
8,08_3,15,11,メイショウゲッコウ,5.65,72.09,0.894,D,80.6,0.95596,1.01462,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.95239,D,0.894
8,08_3,15,12,マカラス,7.04,89.92,1.115,A,80.6,1.01988,1.05443,B,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.07155,B,1.115
8,08_3,15,14,スマイリングスカイ,6.52,83.28,1.033,,80.6,1.03387,1.03221,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.033
8,08_3,15,15,テーオーユリウス,5.52,70.47,0.874,D,80.6,1.02531,0.88186,D,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.99872,,0.874
8,08_3,15,16,バッカス,6.87,87.69,1.088,B,80.6,1.08867,1.0567,B,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.97679,,1.088
8,08_4,23,1,ジャスティンダラス,6.35,70.07,0.779,E,90.0,1.0,0.95755,D,1.038,0.771,E,1.0,1.016,,1.0,1.0,,1.0,,1.0,,0.779
8,08_4,23,2,ソルチェリア,5.21,57.51,0.632,E,91.0,1.0,0.92659,D,1.038,0.657,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.632
8,08_4,23,3,シルバーレシオ,5.32,58.75,0.658,E,89.2,1.0,0.95483,D,1.038,0.664,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.658
8,08_4,23,4,サリカリーフォリア,3.79,41.82,0.55,E,76.0,1.0,0.79177,E,1.038,0.739,E,1.0,0.906,D,1.0,1.0,,1.0,,1.0,,0.55
8,08_4,23,5,タガノアバンドーネ,5.76,63.56,0.731,E,87.0,1.0,1.17217,S,1.038,0.657,E,1.0,1.0,,1.0,1.0,,1.0,,0.91389,D,0.731
8,08_4,23,6,ボクマダネムイヨ,8.66,95.6,0.976,,98.0,1.0,0.89952,D,1.038,1.045,D,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.976
8,08_4,23,7,サイン,5.39,59.51,0.744,E,80.0,1.0,0.89362,D,1.038,0.802,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.744
8,08_4,23,8,クラックショット,4.67,51.54,0.577,E,89.2,1.0,0.81663,E,1.038,0.681,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.577
8,08_4,23,9,インシオン,24.42,269.61,3.368,SS,80.0,1.0,1.31663,SS,1.038,1.578,SS,1.167,1.11,SS,1.0,1.0,,1.0,,1.20572,S,3.368
8,08_4,23,10,カムアップローゼス,7.2,79.48,0.806,E,98.7,1.0,0.82816,E,1.038,0.891,D,1.0,1.0,,1.0,1.0,,1.0,,1.0517,B,0.806
8,08_4,23,11,バトゥカーダ,23.23,256.46,3.018,SS,85.0,1.0,1.03002,,1.038,2.361,SS,1.0,1.0,,1.0,1.0,,1.0,,1.1954,S,3.018
8,08_5,7,1,リアライズルミナス,9.62,148.96,1.593,SS,93.5,1.0,1.4188,SS,1.018,0.972,,1.0,1.0,,1.144,1.0,A,1.0,,0.99216,,1.593
8,08_5,7,2,ロサドラーダ,8.62,133.4,1.694,SS,78.8,1.0,1.37271,SS,1.018,1.0,,1.0,1.0,,1.18,1.0,S,1.0,,1.02738,,1.694
8,08_5,7,3,グレンセロース,7.8,120.75,1.654,SS,73.0,1.0,1.3952,SS,1.018,1.0,,1.0,1.0,,1.143,1.0,A,1.0,,1.01867,,1.654
8,08_5,7,4,プルーフリーディン,3.27,50.57,0.712,E,71.0,1.0,1.19292,S,1.018,0.65,E,1.0,1.0,,0.842,1.0,E,1.0,,1.07101,B,0.712
8,08_5,7,5,サンダーバード,8.0,123.81,1.695,SS,73.0,1.0,1.04708,D,1.018,1.217,S,1.0,1.0,,1.227,1.0,S,1.0,,1.06508,B,1.695
8,08_5,7,6,ダンデノン,5.81,89.94,1.154,A,78.0,1.0,1.36742,SS,1.018,0.769,E,1.0,1.0,,0.984,1.0,,1.0,,1.09535,B,1.154
8,08_5,7,7,ノリノリソックス,5.26,81.49,1.031,,79.0,1.0,1.19348,S,1.018,0.747,E,1.0,1.0,,1.143,1.0,A,1.0,,0.99417,,1.031
8,08_5,7,8,マルモズイルバア,3.05,47.26,0.685,E,69.0,1.0,0.97461,,1.018,0.747,E,1.0,1.0,,0.898,1.0,D,1.0,,1.02959,,0.685
8,08_5,7,9,スマッシング,11.11,172.0,2.457,SS,70.0,1.0,1.28245,SS,1.018,1.534,SS,1.0,1.0,,1.227,1.0,S,1.0,,1.0,,2.457
8,08_5,7,10,マサハヤルージュ,2.0,31.03,0.544,E,57.0,1.0,0.92935,D,1.018,0.641,E,1.0,1.0,,0.908,1.0,D,1.0,,0.98788,,0.544
8,08_5,7,11,ハヤブササキチャン,8.59,132.94,1.494,SS,89.0,1.0,1.27292,SS,1.018,1.001,,1.0,1.0,,1.227,1.0,S,1.0,,0.93877,D,1.494
8,08_5,7,12,コールラヴ,10.2,157.81,2.077,SS,76.0,1.0,1.47334,SS,1.018,1.0,,1.0,1.0,,1.18,1.0,S,1.0,,1.17332,S,2.077
8,08_5,7,13,ミスティパープル,0.65,10.11,0.389,E,26.0,1.0,0.8822,D,1.018,0.556,E,1.067,1.0,B,0.757,1.0,E,1.0,,0.96338,,0.389
8,08_5,7,14,リトゥリア,4.6,71.15,1.002,,71.0,1.0,1.17202,S,1.018,0.84,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.002
8,08_5,7,15,アオイハルカ,1.91,29.62,0.493,E,60.0,1.0,0.99249,,1.018,0.58,E,1.0,1.0,,0.842,1.0,E,1.0,,1.0,,0.493
8,08_5,7,16,シークレット,3.23,49.93,0.769,E,65.0,1.0,1.16011,S,1.018,0.68,E,1.0,1.0,,0.847,1.0,E,1.0,,1.13012,A,0.769
8,08_5,7,17,フィデリス,2.65,40.96,0.553,E,74.0,1.0,1.05137,B,1.018,0.629,E,1.0,1.0,,0.842,1.0,E,1.0,,0.97619,,0.553
8,08_5,7,18,ビケイムフリー,3.62,56.08,0.813,E,69.0,1.0,1.14762,A,1.018,0.775,E,1.0,1.0,,0.898,1.0,D,1.0,,1.0,,0.813
8,08_6,7,1,ベラジオマーカス,3.47,32.37,0.548,E,59.0,1.0,1.04135,D,1.018,0.58,E,1.0,1.0,,1.0,1.0,,1.0,,0.89192,D,0.548
8,08_6,7,2,ラッキーダイヤ,2.54,23.67,0.415,E,57.0,1.0,0.77509,E,1.018,0.558,E,1.0,1.0,,1.0,1.0,,1.0,,0.94258,D,0.415
8,08_6,7,3,フォーシーファイン,4.79,44.65,0.698,E,64.0,1.0,0.93242,D,1.018,0.731,E,1.0,1.0,,1.0,1.0,,1.0,,1.0059,,0.698
8,08_6,7,4,フクチャンブラック,4.45,41.53,0.729,E,57.0,1.0,1.00265,,1.018,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,0.95568,D,0.729
8,08_6,7,5,カパルア,4.7,43.81,0.654,E,67.0,1.0,0.99372,,1.018,0.671,E,1.0,1.0,,1.0,1.0,,1.0,,0.96341,,0.654
8,08_6,7,6,ガウディ,5.65,52.71,0.775,E,68.0,1.0,1.05228,B,1.018,0.765,E,1.0,1.0,,1.0,1.0,,1.0,,0.9456,D,0.775
8,08_6,7,7,ゴールドアクセス,9.87,92.05,2.001,SS,46.0,1.0,0.91712,D,1.018,1.838,SS,1.0,1.0,,1.0,1.0,,1.0,,1.16603,S,2.001
8,08_6,7,8,ハクアイノアール,6.78,63.23,0.944,D,67.0,1.0,1.26486,SS,1.018,0.733,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.944
8,08_6,7,9,ウインビスタ,4.13,38.54,0.642,E,60.0,1.0,0.77651,E,1.018,0.719,E,1.0,1.0,,1.0,1.0,,1.0,,1.12921,A,0.642
8,08_6,7,10,フローマジック,8.39,78.25,1.186,S,66.0,1.0,1.11076,A,1.018,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.04843,D,1.186
8,08_6,7,11,パーヴォ,7.85,73.27,1.094,B,67.0,1.0,1.09056,B,1.018,0.901,D,1.0,1.0,,1.0,1.0,,1.0,,1.09363,B,1.094
8,08_6,7,12,レグラヴィエール,4.83,45.09,0.885,D,51.0,1.0,1.1366,A,1.018,0.683,E,1.0,1.0,,1.0,1.0,,1.0,,1.11937,A,0.885
8,08_6,7,13,カモンメーン,4.5,42.01,0.857,E,49.0,1.0,0.88308,D,1.018,0.84,E,1.0,1.0,,1.0,1.0,,1.0,,1.13519,A,0.857
8,08_6,7,14,レッドラージャ,6.09,56.86,0.801,E,71.0,1.0,0.95944,D,1.018,0.82,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.801
8,08_6,7,15,ミカレオス,4.43,41.31,0.725,E,57.0,1.0,1.01624,,1.018,0.656,E,1.0,1.0,,1.0,1.0,,1.0,,1.06856,B,0.725
8,08_6,7,16,ヒラボクソライア,3.57,33.3,0.528,E,63.0,1.0,1.07845,B,1.018,0.58,E,1.0,1.0,,1.0,1.0,,1.0,,0.82969,E,0.528
8,08_6,7,17,ジェラルリスト,5.53,51.63,0.974,,53.0,1.0,1.10544,A,1.018,0.789,E,1.0,1.0,,1.0,1.0,,1.0,,1.09643,B,0.974
8,08_6,7,18,ボンボンベイビー,8.44,78.76,0.961,,82.0,1.0,1.05559,B,1.018,0.894,D,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.961
8,08_7,23,1,ヒラボクカレラ,10.0,96.94,1.101,A,88.0,1.0,1.00635,,1.038,1.002,,1.003,1.0,,1.0,1.0,,1.0,,1.04894,D,1.101
8,08_7,23,2,ミルミナーヴァ,17.43,168.95,1.919,SS,88.0,1.0,1.06096,B,1.038,1.423,SS,1.0,1.066,B,1.0,1.0,,1.0,,1.14898,A,1.919
8,08_7,23,3,アーロッタレット,8.07,78.22,0.952,D,82.2,1.0,0.91721,D,1.038,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.952
8,08_7,23,4,メイショウハッブル,5.73,55.54,0.712,E,78.0,1.0,0.85593,E,1.038,0.682,E,1.0,1.0,,1.0,1.0,,1.0,,1.17437,S,0.712
8,08_7,23,5,アーバンエア,0.96,9.26,0.514,E,18.0,1.0,0.72712,E,1.038,0.681,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.514
8,08_7,23,6,レザンクレール,5.65,54.77,0.693,E,79.0,1.0,1.03763,,1.038,0.642,E,1.0,1.0,,1.0,1.0,,1.0,,1.0024,,0.693
8,08_7,23,7,ジーティーエスピ,7.26,70.35,0.808,E,87.0,1.0,1.0709,B,1.038,0.734,E,1.0,1.0,,1.0,1.0,,1.0,,0.99077,,0.808
8,08_7,23,8,デボラ,5.05,48.92,0.661,E,74.0,1.0,0.85136,E,1.038,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.00152,,0.661
8,08_7,23,9,ベンダバール,5.4,52.33,0.646,E,81.0,1.0,0.97564,,1.038,0.649,E,0.965,0.982,D,1.0,1.0,,1.0,,1.03672,,0.646
8,08_7,23,10,モカラマーズ,2.96,28.65,0.447,E,64.0,1.0,0.73421,E,1.038,0.506,E,1.16,1.0,S,1.0,1.0,,1.0,,1.0,,0.447
8,08_7,23,11,フェゲフォイア,3.17,30.69,0.399,E,77.0,1.0,0.70871,E,1.038,0.61,E,0.872,1.0,D,1.0,1.0,,1.0,,1.01941,,0.399
8,08_7,23,12,マジカルシャイン,5.47,53.04,0.68,E,78.0,1.0,1.01898,,1.038,0.643,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.68
8,08_7,23,13,ケイアイマウンガ,6.01,58.24,0.756,E,77.0,1.0,0.8875,D,1.038,0.778,E,1.0,1.013,,1.0,1.0,,1.0,,1.0408,D,0.756
8,08_7,23,14,タイセイブロウ,11.95,115.87,1.273,SS,91.0,1.0,1.26829,SS,1.038,0.657,E,1.244,1.0,S,1.0,1.0,,1.0,,1.18338,S,1.273
8,08_7,23,15,クリノミニスター,4.9,47.49,0.642,E,74.0,1.0,0.69836,E,1.038,0.686,E,0.978,1.0,,1.0,1.0,,1.0,,1.32049,SS,0.642
8,08_9,43,1,ハリウッドパーク,9.47,51.76,0.588,E,88.0,1.0,0.79882,E,1.028,1.0,,0.894,1.0,D,0.88,1.0,D,1.0,,0.90998,D,0.588
8,08_9,43,2,サイモンコーラル,12.19,66.63,0.802,E,83.0,1.0,0.88445,D,1.028,0.681,E,1.0,1.0,,1.086,1.0,B,1.0,,1.19309,S,0.802
8,08_9,43,3,ラヴァブル,5.01,27.39,0.351,E,78.0,1.0,0.82473,E,1.028,0.481,E,1.0,1.0,,0.85,1.0,E,1.0,,1.01231,,0.351
8,08_9,43,4,モズカトレア,22.19,121.31,1.263,SS,96.0,1.0,1.04215,D,1.028,1.002,,1.0,1.039,,1.239,1.0,S,1.0,,0.91389,D,1.263
8,08_9,43,5,ルトゥール,15.22,83.21,0.966,,86.0,1.0,1.20323,S,1.028,0.737,E,1.0,1.0,,1.016,1.0,,1.0,,1.04338,D,0.966
8,08_9,43,6,ステアハート,17.46,95.46,1.06,B,90.0,1.0,1.06895,B,1.028,0.792,E,1.0,1.097,B,1.11,1.0,A,1.0,,1.0,,1.06
8,08_9,43,7,ブリーズオンチーク,5.95,32.55,0.407,E,80.0,1.0,0.61329,E,1.028,0.681,E,1.0,1.0,,0.803,1.0,E,1.0,,1.17915,S,0.407
