場所,レース,クラス,馬番,馬名,MS_index,MS_index_value,総合係数,総合判定,基準値,未勝利,コース,(判定),O_Month,O_Level,(判定),O_Trouble,O_Bias,(複合判定),S_Female,S_Handi,(複合判定),重賞,(判定),血統,(判定),騎手,(判定),総合係数
6,06_10,131,14,モンドプリューム,8.85,47.56,0.49,E,97.0,1.0,1.18264,S,0.996,0.786,E,1.0,1.0,,1.0,1.0,,1.0,,0.49242,E,1.07578,B,0.49
6,06_10,131,15,サウンドアレグリア,5.41,29.07,0.334,E,87.0,1.0,0.96308,,0.996,0.821,E,1.0,1.0,,1.0,1.0,,1.0,,1.01029,,0.41969,E,0.334
6,06_10,131,16,ナムラフランク,0.95,5.11,0.053,E,97.0,1.0,0.45937,E,0.996,0.196,E,1.065,1.0,B,1.0,1.0,,1.0,,1.26617,SS,0.43503,E,0.053
6,06_11,163,1,ブラックハヤテ,10.09,54.56,0.574,E,95.0,1.0,1.17061,S,0.995,0.931,D,1.0,1.0,,1.0,1.0,,0.64561,E,1.0345,,0.79307,E,0.574
6,06_11,163,2,ポッドクロス,0.92,4.97,0.066,E,75.0,1.0,1.29107,SS,0.995,0.199,E,1.0,1.0,,1.0,1.0,,0.24225,E,1.07076,B,1.0,,0.066
6,06_11,163,3,ステラスペース,3.45,18.64,0.205,E,91.0,1.0,1.36595,SS,0.995,1.0,,1.0,1.0,,1.0,1.0,,0.68583,E,0.99894,,0.21999,E,0.205
6,06_11,163,4,グリーンエナジー,0.86,4.66,0.056,E,83.0,1.0,1.20538,S,0.995,0.104,E,1.0,1.0,,1.0,1.0,,0.34616,E,1.09621,B,1.189,S,0.056
6,06_11,163,5,ショウグンマサムネ,8.14,44.02,0.688,E,64.0,1.0,1.17745,S,0.995,0.869,E,1.0,1.0,,1.0,1.0,,0.66245,E,1.1025,A,0.92482,D,0.688
6,06_11,163,6,アッカン,8.23,44.5,0.511,E,87.0,1.0,1.36641,SS,0.995,1.154,A,1.0,1.0,,1.0,1.0,,0.29527,E,1.16524,S,0.94735,D,0.511
6,06_11,163,7,アメテュストス,2.57,13.91,0.162,E,86.0,1.0,1.13697,A,0.995,0.104,E,1.0,1.0,,1.0,1.0,,1.27015,SS,1.0,,1.08388,B,0.162
6,06_11,163,8,パラディオン,1.34,7.26,0.098,E,74.0,1.0,0.55538,E,0.995,0.208,E,1.0,1.0,,1.0,1.0,,0.79567,E,1.04853,D,1.02402,,0.098
6,06_11,163,9,タイダルロック,0.56,3.04,0.035,E,86.1,1.0,1.20303,S,0.995,0.104,E,1.0,1.0,,1.0,1.0,,0.27558,E,1.05982,B,0.97389,,0.035
6,06_11,163,10,ジーネキング,24.81,134.19,1.56,SS,86.0,1.0,1.05858,B,0.995,1.0,,1.0,1.0,,1.0,1.0,,1.47548,SS,1.0,,1.004,,1.56
6,06_11,163,11,マテンロウゲイル,0.55,2.99,0.056,E,53.0,1.0,0.19895,E,0.995,0.904,D,1.0,1.0,,1.0,1.0,,0.32404,E,1.01299,,0.96079,,0.056
6,06_11,163,12,ソラネルマン,4.47,24.16,0.263,E,92.0,1.0,1.32224,SS,0.995,1.337,SS,1.0,1.0,,1.0,1.0,,0.12696,E,1.0,,1.17554,S,0.263
6,06_11,163,13,ポルフュロゲネトス,6.66,36.04,0.354,E,101.9,1.0,1.17576,S,0.995,1.228,S,1.0,1.0,,1.0,1.0,,0.22752,E,1.00123,,1.08156,B,0.354
6,06_11,163,14,エリプティクカーブ,18.95,102.49,1.423,SS,72.0,1.0,1.06879,B,0.995,0.832,E,1.0,1.0,,1.0,1.0,,1.61829,SS,0.94483,D,1.05165,B,1.423
6,06_11,163,15,アクセス,8.41,45.47,0.568,E,80.0,1.0,0.58761,E,0.995,0.862,E,1.0,1.0,,1.0,1.0,,0.99812,,1.0,,1.12946,A,0.568
6,06_12,7,1,エーデルハイ,2.74,32.12,0.452,E,71.0,1.0,1.10101,A,1.013,0.822,E,1.0,1.0,,0.986,1.0,,1.0,,0.50062,E,0.99929,,0.452
6,06_12,7,2,ノーブルラホーヤ,0.04,0.43,0.006,E,73.0,1.0,0.52265,E,1.013,0.104,E,1.0,1.0,,0.988,1.0,,1.0,,1.0,,0.10844,E,0.006
6,06_12,7,3,グランマズドリーム,6.3,73.77,0.984,,75.0,1.0,1.04389,D,1.013,0.959,D,1.0,0.931,D,0.986,1.0,,1.0,,0.99531,,1.06192,B,0.984
6,06_12,7,4,フクノアンタレス,7.85,91.87,1.121,A,82.0,1.0,1.28335,SS,1.013,0.846,E,1.0,1.0,,1.088,1.0,B,1.0,,1.0,,0.93644,D,1.121
6,06_12,7,5,ナディア,6.21,72.68,1.101,A,66.0,1.0,1.21702,S,1.013,0.85,E,1.0,1.0,,1.089,1.0,B,1.0,,1.0,,0.96438,,1.101
6,06_12,7,6,ブルームコード,9.09,106.35,1.33,SS,80.0,1.0,1.2942,SS,1.013,0.867,E,1.0,1.0,,1.016,1.0,,1.0,,1.13338,A,1.01581,,1.33
6,06_12,7,7,エルリオ,0.06,0.71,0.01,E,70.0,1.0,0.47655,E,1.013,0.104,E,1.0,1.0,,0.961,1.0,,1.0,,1.0,,0.20929,E,0.01
6,06_12,7,8,サンヴィクトワール,13.97,163.5,1.947,SS,84.0,1.0,1.2786,SS,1.013,1.153,A,1.0,1.0,,1.023,1.0,,1.0,,1.0,,1.27421,SS,1.947
6,06_12,7,9,ワイズファミリア,5.27,61.64,0.77,E,80.0,1.0,1.21152,S,1.013,0.838,E,1.0,1.0,,0.988,1.0,,1.0,,0.97627,,0.77659,E,0.77
6,06_12,7,10,サンセリテ,6.82,79.88,1.118,A,71.4,1.0,1.09482,B,1.013,0.805,E,1.0,1.0,,1.03,1.0,,1.0,,1.0,,1.21596,S,1.118
6,06_12,7,11,ニシノマーレ,10.19,119.27,1.42,SS,84.0,1.0,1.23791,S,1.013,1.0,,1.0,1.0,,1.089,1.0,B,1.0,,1.0,,1.03949,,1.42
6,06_12,7,12,サートゥルチェア,7.71,90.26,1.41,SS,64.0,1.0,1.38534,SS,1.013,0.876,D,1.0,1.0,,1.089,1.0,B,1.0,,1.0,,1.0534,B,1.41
6,06_12,7,13,ルージュフローラ,9.1,106.58,1.315,SS,81.0,1.0,1.30799,SS,1.013,0.852,E,1.0,1.0,,1.089,1.0,B,1.0,,1.05239,B,1.01628,,1.315
6,06_12,7,14,アールグレイ,0.47,5.49,0.072,E,76.0,1.0,1.30723,SS,1.013,0.104,E,1.0,1.0,,0.988,1.0,,1.0,,1.15673,A,0.45951,E,0.072
6,06_12,7,15,レヴェランジェ,13.34,156.19,1.837,SS,85.0,1.0,1.27053,SS,1.013,1.0,,1.0,1.0,,1.088,1.0,B,1.0,,1.0,,1.31185,SS,1.837
6,06_12,7,16,ジュリ,0.84,9.87,0.201,E,49.0,1.0,1.03612,,1.013,0.789,E,1.0,1.0,,0.986,1.0,,1.0,,1.0,,0.24665,E,0.201
8,08_1,7,1,トウカイツバキ,11.31,46.4,0.859,E,54.0,1.0,1.06849,B,1.013,0.803,E,1.0,1.0,,0.946,1.0,D,1.0,,1.05427,B,0.99081,,0.859
8,08_1,7,2,モンターニュドネガ,5.9,24.2,0.39,E,62.0,1.0,0.44575,E,1.013,1.0,,1.0,0.875,D,0.946,1.0,D,1.0,,1.1097,A,0.94064,D,0.39
8,08_1,7,3,メイショウイブキ,10.03,41.16,0.527,E,78.0,1.0,1.05239,B,1.013,0.398,E,1.0,0.935,D,1.089,1.0,B,1.0,,1.11919,A,1.09018,B,0.527
8,08_1,7,4,ショウナンタマユラ,3.61,14.79,0.212,E,70.0,1.0,1.14834,A,1.013,0.413,E,1.0,1.0,,1.023,1.0,,1.0,,0.98652,,0.43643,E,0.212
8,08_1,7,5,カガラプンツェル,2.18,8.94,0.135,E,66.0,1.0,0.41091,E,1.013,0.711,E,1.0,1.0,,0.961,1.0,,1.0,,1.0,,0.47613,E,0.135
8,08_1,7,6,マリノムーンリーフ,4.22,17.31,0.271,E,64.0,1.0,0.44429,E,1.013,0.74,E,0.939,0.933,D,0.92,1.0,D,1.0,,1.0,,1.00769,,0.271
8,08_1,7,7,オンザノアール,18.1,74.26,0.977,,76.0,1.0,1.05116,B,1.013,0.879,D,1.0,1.0,,1.023,1.0,,1.0,,1.0,,1.02021,,0.977
8,08_1,7,8,タマモビスケット,1.91,7.85,0.145,E,54.0,1.0,0.44503,E,1.013,0.595,E,1.0,1.0,,0.922,1.0,D,1.0,,1.1247,A,0.52235,E,0.145
8,08_1,7,9,ワイドシャッフエン,0.42,1.71,0.032,E,53.0,1.0,1.00898,,1.013,0.036,E,1.0,0.861,E,0.922,1.0,D,1.0,,1.0,,1.10923,A,0.032
8,08_1,7,10,クロカミジョウ,9.81,40.24,0.537,E,75.0,1.0,0.48132,E,1.013,1.0,,1.002,1.0,,1.016,1.0,,1.0,,1.03371,,1.04596,D,0.537
8,08_1,7,11,ミスジェイド,0.44,1.8,0.03,E,61.0,1.0,0.98166,,1.013,0.036,E,1.0,1.0,,0.897,1.0,D,1.0,,1.0,,0.92439,D,0.03
8,08_1,7,12,クレスコフェーヴ,9.59,39.33,0.656,E,60.0,1.0,1.08229,B,1.013,0.666,E,1.0,1.0,,0.92,1.0,D,1.0,,1.02308,,0.95425,D,0.656
8,08_1,7,13,ヴェルジーネ,9.31,38.21,0.579,E,66.0,1.0,1.01993,,1.013,0.669,E,1.0,1.0,,0.946,1.0,D,1.0,,0.91467,D,0.96763,,0.579
8,08_1,7,14,フルーツベイビー,1.41,5.78,0.192,E,30.0,1.0,1.11738,A,1.013,0.196,E,0.887,1.0,D,0.942,1.0,D,1.0,,1.0,,1.03767,,0.192
8,08_1,7,15,プレデンシア,8.63,35.41,0.492,E,72.0,1.0,0.46271,E,1.013,0.954,D,1.0,0.934,D,1.045,1.0,D,1.0,,1.0,,1.12624,A,0.492
8,08_1,7,16,ローメット,3.13,12.86,0.192,E,67.0,1.0,0.45916,E,1.013,1.0,,1.0,0.931,D,0.986,1.0,,1.0,,1.0,,0.4494,E,0.192
8,08_2,7,1,コスモブラック,18.61,40.77,0.627,E,65.0,1.0,0.5126,E,1.013,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.02698,,1.1763,S,0.627
8,08_2,7,2,ガルフコースト,17.62,38.59,0.643,E,60.0,1.0,0.48487,E,1.013,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.09658,B,1.1941,S,0.643
8,08_2,7,3,スティーブ,1.29,2.82,0.083,E,34.0,1.0,0.95941,D,1.013,0.197,E,1.0,0.846,E,1.0,1.0,,1.0,,1.10311,A,0.46523,E,0.083
8,08_2,7,4,アンリミテッド,12.74,27.91,0.473,E,59.0,1.0,0.44407,E,1.013,0.922,D,1.0,1.0,,1.0,1.0,,1.0,,1.07907,B,1.05718,B,0.473
8,08_2,7,5,メイショウイッカク,4.71,10.31,0.202,E,51.0,1.0,1.0488,D,1.013,0.397,E,0.928,1.0,D,1.0,1.0,,1.0,,1.11051,A,0.46533,E,0.202
8,08_2,7,6,ポッドジーク,0.06,0.13,0.002,E,54.0,1.0,0.46544,E,1.013,0.036,E,1.0,0.305,E,1.0,1.0,,1.0,,1.11083,A,0.41822,E,0.002
8,08_2,7,7,ダイメイクマモト,8.74,19.14,0.314,E,61.0,1.0,0.42137,E,1.013,0.73,E,0.935,1.0,D,1.0,1.0,,1.0,,1.02403,,1.05223,B,0.314
8,08_2,7,8,ハイロード,12.05,26.4,0.448,E,59.0,1.0,0.43384,E,1.013,0.764,E,1.0,1.0,,1.0,1.0,,1.0,,1.18302,S,1.12716,A,0.448
8,08_2,7,9,ジージージェット,3.95,8.65,0.309,E,28.0,1.0,0.53729,E,1.013,0.737,E,0.919,0.932,E,1.0,1.0,,1.0,,0.95556,D,0.94113,D,0.309
8,08_2,7,10,ワンダーサイファー,0.56,1.23,0.059,E,21.0,1.0,0.19434,E,1.013,0.731,E,0.887,1.0,D,1.0,1.0,,1.0,,1.0,,0.45954,E,0.059
8,08_2,7,11,ルパピヨンブラン,7.38,16.16,0.265,E,61.0,1.0,0.4419,E,1.013,0.695,E,1.0,0.861,E,1.0,1.0,,1.0,,1.0,,0.98827,,0.265
8,08_2,7,12,アミラル,12.29,26.91,0.364,E,74.0,1.0,0.47131,E,1.013,1.0,,1.0,0.769,E,1.0,1.0,,1.0,,1.0,,0.99044,,0.364
8,08_3,7,1,アンコ,12.17,57.62,0.96,,60.0,1.0,1.10529,A,1.013,0.842,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.01826,,0.96
8,08_3,7,2,ピエナブラック,18.87,89.35,1.117,A,80.0,1.0,1.10188,A,1.013,0.823,E,1.0,1.0,,1.0,1.0,,1.0,,1.12715,A,1.07829,B,1.117
8,08_3,7,3,オフクマメ,0.03,0.16,0.003,E,60.0,1.0,1.00921,,1.013,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,0.48857,E,0.05276,E,0.003
8,08_3,7,4,ショウナンアワード,0.37,1.77,0.03,E,59.0,1.0,0.9727,,1.013,0.036,E,0.91,1.0,D,1.0,1.0,,1.0,,0.94762,D,0.98427,,0.03
8,08_3,7,5,ラカーリア,0.85,4.04,0.269,E,15.0,1.0,0.4395,E,1.013,0.638,E,1.0,0.936,D,1.0,1.0,,1.0,,0.95383,D,1.06106,B,0.269
8,08_3,7,6,モズプリフォール,3.48,16.46,0.294,E,56.0,1.0,0.51251,E,1.013,0.803,E,1.0,0.769,E,1.0,1.0,,1.0,,0.95556,D,0.95862,D,0.294
8,08_3,7,7,メイショウバルク,2.52,11.93,0.181,E,66.0,1.0,0.45044,E,1.013,0.4,E,1.0,0.893,D,1.0,1.0,,1.0,,1.03295,,1.07443,B,0.181
8,08_3,7,8,トール,0.3,1.41,0.064,E,22.0,1.0,0.43951,E,1.013,0.397,E,0.904,0.848,E,1.0,1.0,,1.0,,1.0,,0.4739,E,0.064
8,08_3,7,9,アドフランマム,3.41,16.15,0.228,E,71.0,1.0,0.48866,E,1.013,0.824,E,1.151,1.0,A,1.0,1.0,,1.0,,1.12329,A,0.43144,E,0.228
8,08_3,7,10,シュクルリー,2.54,12.02,0.211,E,57.0,1.0,1.0514,B,1.013,0.197,E,0.977,1.0,,1.0,1.0,,1.0,,1.0,,1.03039,,0.211
8,08_3,7,11,トリーア,5.44,25.77,0.572,E,45.0,1.0,0.97502,,1.013,0.747,E,0.897,0.842,E,1.0,1.0,,1.0,,1.06838,B,0.96158,,0.572
8,08_3,7,12,ゴディアンフィンチ,13.35,63.22,0.842,E,75.0,1.0,1.10305,A,1.013,0.809,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.93188,D,0.842
8,08_3,7,13,ゼンノトヨタマヒメ,11.62,55.02,0.917,D,60.0,1.0,1.05599,B,1.013,0.669,E,1.0,1.0,,1.0,1.0,,1.0,,1.10168,A,1.16248,S,0.917
8,08_3,7,14,カフジクロミエ,13.61,64.43,0.92,D,70.0,1.0,1.09202,B,1.013,0.755,E,0.947,1.0,D,1.0,1.0,,1.0,,1.0,,1.1636,S,0.92
8,08_3,7,15,ジューンマーチ,9.11,43.15,0.918,D,47.0,1.0,1.04911,D,1.013,0.806,E,1.0,1.0,,1.0,1.0,,1.0,,1.05001,B,1.02094,,0.918
8,08_3,7,16,キープシャイニング,2.34,11.06,0.152,E,73.0,1.0,0.46553,E,1.013,0.855,E,1.0,1.0,,1.0,1.0,,1.0,,0.94614,D,0.39726,E,0.152
8,08_4,23,1,ネメス,12.52,63.67,0.817,E,78.0,1.0,1.01927,,1.019,0.777,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.01198,,0.817
8,08_4,23,2,マナボニート,8.97,45.61,0.577,E,79.0,1.0,0.54443,E,1.019,1.0,,1.0,1.007,,1.0,1.0,,1.0,,1.0,,1.0331,,0.577
8,08_4,23,3,メイショウテリオス,2.62,13.34,0.178,E,75.0,1.0,0.45308,E,1.019,0.875,D,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.44037,E,0.178
8,08_4,23,4,リーグナイト,4.04,20.52,0.26,E,79.0,1.0,0.5197,E,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.01075,,0.48527,E,0.26
8,08_4,23,5,カネコメブライト,0.83,4.24,0.05,E,85.0,1.0,1.08469,B,1.019,0.196,E,1.0,1.0,,1.0,1.0,,1.0,,0.50015,E,0.45984,E,0.05
8,08_4,23,6,エスカレイト,14.46,73.5,0.855,E,86.0,1.0,1.00628,,1.019,0.756,E,1.0,1.0,,1.0,1.0,,1.0,,1.10305,A,1.0,,0.855
8,08_4,23,7,マイオウンウェイ,1.92,9.76,0.124,E,79.0,1.0,1.09493,B,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.00262,,1.06397,B,0.124
8,08_4,23,8,ラブルラウザー,41.14,209.17,2.239,SS,93.5,1.0,1.13639,A,1.019,1.612,SS,1.066,1.0,B,1.0,1.0,,1.0,,1.18284,S,0.95128,D,2.239
8,08_4,23,9,ランスオブキング,9.12,46.37,0.539,E,86.0,1.0,1.13036,A,1.019,0.877,D,1.0,1.103,A,1.0,1.0,,1.0,,0.5261,E,0.9197,D,0.539
8,08_4,23,10,ファイブタンゴ,4.37,22.24,0.265,E,84.0,1.0,1.1428,A,1.019,0.395,E,1.081,0.984,B,1.0,1.0,,1.0,,1.13281,A,0.47811,E,0.265
8,08_5,15,1,メイショウハーブス,1.91,22.19,0.272,E,81.7,1.13745,1.09274,B,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.97543,,0.22735,E,0.272
8,08_5,15,2,ヴァンドゥーヴル,9.35,108.9,1.332,SS,81.7,1.11122,1.03437,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.97159,,1.21106,S,1.332
8,08_5,15,3,クリノリキオー,8.24,96.0,1.174,S,81.7,1.1443,1.04241,D,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.98147,,1.0184,,1.174
8,08_5,15,4,クリスレジーナ,4.09,47.58,0.582,E,81.7,1.22032,0.43111,E,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.06445,B,1.05517,B,0.582
8,08_5,15,5,セコンドトゥベスト,9.95,115.87,1.417,SS,81.7,1.14654,1.06981,B,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.04572,D,1.12186,A,1.417
8,08_5,15,6,テーオーシュテルン,4.91,57.22,0.7,E,81.7,1.10261,1.08435,B,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.2172,S,0.4883,E,0.7
8,08_5,15,7,タガノミトゥンドゥ,1.44,16.79,0.205,E,81.7,1.06137,1.03502,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.18978,E,0.205
8,08_5,15,8,マコトエウロペ,0.79,9.16,0.112,E,81.7,1.21804,0.53987,E,0.985,0.831,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.20829,E,0.112
8,08_5,15,9,ベルドゥニュイ,7.14,83.1,1.017,,81.7,1.05845,1.09656,B,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.88921,D,1.017
8,08_5,15,10,ラルクアンレーヴ,8.57,99.75,1.22,S,81.7,1.08086,1.00781,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.13721,A,1.22
8,08_5,15,11,ラピス,8.26,96.16,1.176,S,81.7,1.04458,1.0447,D,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.09432,B,1.176
8,08_5,15,12,ココプレミア,4.11,47.86,0.586,E,81.7,1.06806,1.13254,A,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.49142,E,0.586
8,08_5,15,13,アージュドール,6.11,71.12,0.87,D,81.7,1.08275,1.03749,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.93845,D,0.83782,E,0.87
8,08_5,15,14,プレスバーン,4.22,49.18,0.602,E,81.7,1.17467,1.1007,A,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.04247,D,0.45317,E,0.602
8,08_5,15,15,ロードスタニング,8.72,101.57,1.243,S,81.7,1.05952,1.02773,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.15847,A,1.243
8,08_5,15,16,バチラ,5.99,69.75,0.853,E,81.7,0.95571,0.95532,D,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.94881,D,1.0,,0.853
8,08_5,15,17,スピルイット,6.21,72.3,0.884,D,81.7,1.01641,1.03405,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.81624,E,1.04659,D,0.884
8,08_6,7,1,リノルアナ,7.36,76.27,1.06,B,72.0,1.0,1.16288,S,1.013,0.856,E,1.0,1.0,,1.0,1.0,,1.0,,1.07731,B,0.97549,,1.06
8,08_6,7,2,マカナアネラ,6.59,68.28,0.843,E,81.0,1.0,0.97866,,1.013,0.808,E,1.0,1.0,,1.0,1.0,,1.0,,1.05679,B,0.99527,,0.843
8,08_6,7,3,ジーティーウタマロ,0.88,9.09,0.147,E,62.0,1.0,0.44143,E,1.013,0.818,E,1.0,1.0,,1.0,1.0,,1.0,,0.92906,D,0.4312,E,0.147
8,08_6,7,4,マゲバスピード,11.41,118.19,1.375,SS,86.0,1.0,1.18371,S,1.013,0.85,E,1.0,1.0,,1.0,1.0,,1.0,,1.06533,B,1.26588,SS,1.375
8,08_6,7,5,フレッチャアズーラ,10.82,112.05,1.273,SS,88.0,1.0,1.15942,A,1.013,0.848,E,1.0,1.0,,1.0,1.0,,1.0,,1.18449,S,1.07908,B,1.273
8,08_6,7,6,クラウンインジエア,0.55,5.68,0.078,E,73.0,1.0,0.49354,E,1.013,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.05186,B,1.42384,SS,0.078
8,08_6,7,7,リサシテーション,6.37,66.02,0.815,E,81.0,1.0,1.03662,,1.013,0.818,E,1.0,1.0,,1.0,1.0,,1.0,,1.01147,,0.93768,D,0.815
8,08_6,7,8,ブランヴァンダイク,3.63,37.62,0.489,E,77.0,1.0,0.44752,E,1.013,0.85,E,1.0,1.0,,1.0,1.0,,1.0,,1.03373,,1.22678,S,0.489
8,08_6,7,9,マコトアディントン,4.92,51.0,0.944,D,54.0,1.0,1.12542,A,1.013,0.842,E,1.0,1.0,,1.0,1.0,,1.0,,0.98355,,1.0,,0.944
8,08_6,7,10,アルビオン,0.98,10.15,0.22,E,46.0,1.0,1.13778,A,1.013,0.803,E,1.0,1.0,,1.0,1.0,,1.0,,1.07194,B,0.22218,E,0.22
8,08_6,7,11,テイエムプレミラン,1.84,19.04,0.366,E,52.0,1.0,0.44556,E,1.013,0.777,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.04428,D,0.366
8,08_6,7,12,ラミエルノムスコ,8.12,84.09,1.013,,83.0,1.0,1.10328,A,1.013,0.847,E,1.0,1.0,,1.0,1.0,,1.0,,0.93683,D,1.14201,A,1.013
8,08_6,7,13,オーロアルジェント,2.93,30.32,0.399,E,76.0,1.0,0.47675,E,1.013,0.865,E,1.0,1.0,,1.0,1.0,,1.0,,0.9019,D,1.05877,B,0.399
8,08_6,7,14,サトノカスターニャ,2.38,24.65,0.374,E,66.0,1.0,0.52403,E,1.013,0.83,E,1.0,1.0,,1.0,1.0,,1.0,,1.05932,B,0.80045,E,0.374
8,08_6,7,15,メイショウノヴァス,6.96,72.15,0.937,D,77.0,1.0,1.08803,B,1.013,0.833,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.02083,,0.937
8,08_6,7,16,オックスアイ,9.01,93.37,1.186,S,78.8,1.0,1.15135,A,1.013,0.846,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.20217,S,1.186
8,08_6,7,17,キシャール,7.52,77.87,1.067,B,73.0,1.0,1.18499,S,1.013,0.854,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0404,D,1.067
8,08_6,7,18,ララファキュルテ,7.74,80.18,1.055,B,76.0,1.0,1.15869,A,1.013,0.848,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.05966,B,1.055
8,08_7,23,1,セーデルマンランド,5.83,13.21,0.249,E,53.0,1.0,0.49169,E,1.019,1.0,,1.0,0.446,E,1.0,1.0,,1.0,,1.01775,,1.09526,B,0.249
8,08_7,23,2,ダイシンレアレア,16.25,36.83,0.604,E,61.0,1.0,0.9643,,1.019,0.652,E,1.0,0.861,E,1.0,1.0,,1.0,,1.07936,B,1.01403,,0.604
8,08_7,23,3,ワイドクリーガー,5.52,12.51,0.181,E,69.0,1.0,0.42487,E,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.38216,E,1.09539,B,0.181
8,08_7,23,4,テンエースワン,9.96,22.58,0.314,E,72.0,1.0,0.43401,E,1.019,1.0,,1.0,0.88,D,1.0,1.0,,1.0,,0.9898,,0.81396,E,0.314
8,08_7,23,5,エンマ,3.81,8.64,0.104,E,83.0,1.0,0.41522,E,1.019,1.0,,0.914,1.0,D,1.0,1.0,,1.0,,0.49443,E,0.54427,E,0.104
8,08_7,23,6,テンカオーライ,3.41,7.73,0.109,E,71.0,1.0,0.20751,E,1.019,1.0,,1.0,0.975,,1.0,1.0,,1.0,,1.13687,A,0.46418,E,0.109
8,08_7,23,7,サルタール,2.43,5.5,0.1,E,55.0,1.0,0.40122,E,1.019,0.574,E,0.85,1.0,E,1.0,1.0,,1.0,,1.10557,A,0.454,E,0.1
8,08_7,23,8,モズプリヴェール,14.2,32.18,0.413,E,78.0,1.0,0.45979,E,1.019,1.0,,0.954,1.0,D,1.0,1.0,,1.0,,0.95556,D,0.96616,,0.413
8,08_7,23,9,アスクガンバーレ,13.77,31.22,0.371,E,84.0,1.0,0.46223,E,1.019,1.0,,0.913,1.0,D,1.0,1.0,,1.0,,1.0,,0.86378,E,0.371
8,08_7,23,10,オリジナルファイン,2.69,6.1,0.078,E,78.0,1.0,0.43987,E,1.019,0.801,E,0.943,1.033,,1.0,1.0,,1.0,,1.17118,S,0.19079,E,0.078
8,08_7,23,11,オリーブグリーン,22.14,50.18,0.619,E,81.0,1.0,0.4764,E,1.019,1.0,,1.031,0.971,,1.0,1.0,,1.0,,1.06494,B,1.19663,S,0.619
8,08_8,23,1,ハギノカノア,0.15,0.56,0.011,E,51.0,1.0,0.41642,E,1.019,0.036,E,0.913,1.0,D,1.0,1.0,,1.0,,0.95187,D,0.82732,E,0.011
8,08_8,23,2,アットアブラスト,1.36,5.01,0.059,E,85.0,1.0,0.9859,,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,0.53007,E,1.06553,B,0.059
8,08_8,23,3,ジェロニモス,2.99,11.02,0.23,E,48.0,1.0,0.38736,E,1.019,0.631,E,0.89,1.0,D,1.0,1.0,,1.0,,1.03539,,1.0,,0.23
8,08_8,23,4,アラバンサ,0.25,0.92,0.012,E,79.0,1.0,0.98232,,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.11169,E,0.012
8,08_8,23,5,サイモンイロハニー,2.84,10.48,0.156,E,67.0,1.0,0.4268,E,1.019,0.725,E,1.0,1.0,,1.0,1.0,,1.0,,1.02854,,0.48238,E,0.156
8,08_8,23,6,アスクコモンタレヴ,1.14,4.22,0.05,E,85.0,1.0,0.99694,,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.08596,B,0.43379,E,0.05
8,08_8,23,7,オメガナビゲーター,19.44,71.69,0.908,D,79.0,1.0,1.00749,,1.019,0.756,E,1.0,1.0,,1.0,1.0,,1.0,,1.11642,A,1.04778,D,0.908
