場所,レース,クラス,馬番,馬名,MS_index,MS_index_value,総合係数,総合判定,基準値,未勝利,コース,(判定),O_Month,O_Level,(判定),O_Trouble,O_Bias,(複合判定),S_Female,S_Handi,(複合判定),重賞,(判定),血統,(判定),騎手,(判定),調教師,(判定),総合係数
10,10_10,43,1,アイウィル,12.16,106.95,1.133,A,92.0,1.0,1.21772,S,1.028,0.657,E,1.0,0.977,,1.0,1.0,,1.0,,1.23774,S,1.13903,A,1.02544,,1.133
10,10_10,43,2,クリノラピダス,3.02,26.54,0.354,E,76.0,1.0,0.70258,E,1.028,0.581,E,0.92,1.0,D,1.0,1.0,,1.0,,1.01137,,0.9054,D,0.98788,,0.354
10,10_10,43,3,パフ,15.65,137.64,1.797,SS,91.0,1.0,1.09963,B,1.028,1.732,SS,1.0,1.0,,1.0,1.0,,1.0,,1.02864,,0.89216,D,0.8414,E,1.797
10,10_10,43,4,ギマール,5.55,48.78,0.689,E,92.0,1.0,0.83535,E,1.028,0.72,E,1.0,1.0,,1.0,1.0,,1.0,,1.1502,A,0.96859,,0.769,E,0.689
10,10_10,43,5,ワンダーカモン,3.95,34.77,0.792,E,74.0,1.0,0.78648,E,1.028,1.149,A,1.0,1.0,,1.0,1.0,,1.0,,0.99008,,0.86057,E,0.59339,E,0.792
10,10_10,43,6,ロイガヴェーグル,7.1,62.43,0.742,E,81.0,1.0,0.79698,E,1.028,0.894,D,1.0,1.0,,1.0,1.0,,1.0,,1.03635,,0.97801,,1.0375,,0.742
10,10_10,43,7,マテンロウブレイブ,6.66,58.53,0.767,E,89.0,1.0,0.90681,D,1.028,0.698,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.17835,S,0.8575,E,0.767
10,10_10,43,8,ライフゲート,5.02,44.19,0.761,E,90.0,1.0,0.80836,E,1.028,0.83,E,1.0,1.0,,1.0,1.0,,1.0,,1.06071,B,1.04021,D,0.64514,E,0.761
10,10_10,43,9,マナエトレ,10.37,91.17,0.982,,88.0,1.0,0.98936,,1.028,1.0,,1.0,0.947,D,1.0,1.0,,1.0,,0.91389,D,1.11547,A,1.05473,B,0.982
10,10_10,43,10,グランキングオー,6.16,54.21,0.627,E,81.0,1.0,0.64694,E,1.028,0.734,E,0.967,1.0,,1.0,1.0,,1.0,,1.27462,SS,1.04187,D,1.06781,B,0.627
10,10_10,43,11,プレイテシア,4.45,39.1,0.493,E,86.0,1.0,0.72411,E,1.028,0.641,E,1.0,0.897,D,1.0,1.0,,1.0,,0.93087,D,1.23643,S,0.92338,D,0.493
10,10_10,43,12,アベベ,3.4,29.91,0.367,E,80.0,1.0,0.64519,E,1.028,0.585,E,1.0,1.0,,1.0,1.0,,1.0,,1.14896,A,0.82314,E,1.01836,,0.367
10,10_10,43,13,アースイオス,1.38,12.16,0.315,E,44.0,1.0,0.78038,E,1.028,0.481,E,0.845,1.0,E,1.0,1.0,,1.0,,1.07041,B,0.90372,D,0.87616,D,0.315
10,10_10,43,14,ストリンジェンド,2.55,22.39,0.283,E,79.0,1.0,0.76294,E,1.028,0.539,E,0.846,1.0,E,1.0,1.0,,1.0,,0.9274,D,0.85415,E,1.0,,0.283
10,10_10,43,15,キングロコマイカイ,3.95,34.78,0.49,E,82.0,1.0,0.77794,E,1.028,0.671,E,1.0,1.0,,1.0,1.0,,1.0,,1.02003,,0.89511,D,0.86556,E,0.49
10,10_10,43,16,タイセイマンボ,8.63,75.91,1.202,S,90.0,1.0,1.18473,S,1.028,0.795,E,1.0,1.0,,1.0,1.0,,1.0,,1.24061,S,1.00028,,0.70203,E,1.202
10,10_11,67,1,エイカイマッケンロ,6.48,66.74,0.816,E,84.0,1.0,1.09187,B,1.035,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.01171,,0.9555,D,0.97396,,0.816
10,10_11,67,2,イガッチ,14.75,151.82,1.582,SS,87.0,1.0,1.17056,S,1.035,1.311,SS,1.0,1.0,,1.0,1.0,,1.0,,0.98696,,1.00948,,1.1026,A,1.582
10,10_11,67,3,ミッキーツインクル,5.0,51.5,0.885,D,98.0,1.0,1.17638,S,1.035,0.739,E,1.0,1.0,,1.0,1.0,,1.0,,1.08381,B,0.90755,D,0.59368,E,0.885
10,10_11,67,4,キングノジョー,9.08,93.46,1.006,,105.0,1.0,0.97577,,1.035,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.07018,B,1.24591,S,0.88516,D,1.006
10,10_11,67,5,エラトー,5.38,55.38,0.785,E,86.0,1.0,0.99109,,1.035,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.02495,,0.82009,E,0.785
10,10_11,67,6,エゾダイモン,5.82,59.88,0.879,D,71.0,1.0,1.06402,B,1.035,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.08326,B,0.98679,,0.9594,D,0.879
10,10_11,67,7,サダムオプシス,6.94,71.4,0.764,E,94.0,1.0,0.96411,,1.035,0.72,E,1.0,1.0,,1.0,1.0,,1.0,,1.08658,B,0.97852,,0.99488,,0.764
10,10_11,67,8,アウフヘーベン,19.22,197.79,1.618,SS,104.0,1.0,1.00062,,1.035,1.341,SS,1.0,1.0,,1.0,1.0,,1.0,,1.15328,A,1.01,,1.17548,S,1.618
10,10_11,67,9,フェミナフォルテ,4.78,49.18,0.722,E,73.0,1.0,0.91699,D,1.035,0.735,E,1.0,1.0,,1.0,1.0,,1.0,,0.9172,D,1.12778,A,0.93404,D,0.722
10,10_11,67,10,ドラゴンヘッド,6.6,67.93,0.746,E,85.0,1.0,0.98235,,1.035,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.07287,B,0.91573,D,1.0713,B,0.746
10,10_11,67,11,ワイドアラジン,8.28,85.18,1.095,B,86.0,1.0,1.10992,A,1.035,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.05875,B,1.2047,S,0.9052,D,1.095
10,10_11,67,12,ハニーコム,7.67,78.9,1.138,A,91.0,1.0,1.20186,S,1.035,0.743,E,1.0,1.0,,1.0,1.0,,1.0,,1.11785,A,1.1017,A,0.76147,E,1.138
10,10_12,23,1,デリシュー,4.49,38.8,0.579,E,79.0,1.0,1.00384,,1.038,0.686,E,1.0,1.0,,1.0,1.0,,1.0,,0.9108,D,0.88876,D,0.84889,E,0.579
10,10_12,23,2,イゾレエオリア,6.3,54.43,0.79,E,73.0,1.0,0.87858,D,1.038,0.726,E,1.0,1.0,,1.0,1.0,,1.0,,1.07157,B,1.1133,A,0.94367,D,0.79
10,10_12,23,3,エイシンジェンマ,9.19,79.45,0.673,E,87.0,1.0,1.05266,B,1.038,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.82489,E,1.35639,SS,0.673
10,10_12,23,4,アスクメークシェア,7.44,64.27,0.767,E,79.0,1.0,1.16064,S,1.038,0.703,E,1.0,1.0,,1.0,1.0,,1.0,,1.06917,B,0.84744,E,1.06028,B,0.767
10,10_12,23,5,マイバラード,7.07,61.06,0.743,E,74.0,1.0,1.05633,B,1.038,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,0.9435,D,0.96122,,1.11083,A,0.743
10,10_12,23,6,モルビド,7.8,67.41,0.912,D,72.0,1.0,0.94293,D,1.038,0.671,E,1.0,1.0,,1.0,1.0,,1.0,,1.38444,SS,1.00288,,1.0268,,0.912
10,10_12,23,7,プレデスティナーレ,8.35,72.13,1.231,S,64.0,1.0,0.9303,D,1.038,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.11505,A,1.14286,A,0.91579,D,1.231
10,10_12,23,8,ヤコブセン,7.14,61.67,0.793,E,77.0,1.0,1.01122,,1.038,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.04293,D,0.9698,,1.00993,,0.793
10,10_12,23,9,アロガントシェイム,8.44,72.94,1.009,,63.0,1.0,0.92677,D,1.038,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.3332,SS,1.053,B,1.14772,A,1.009
10,10_12,23,10,マイネルアレス,7.29,62.99,0.798,E,73.0,1.0,0.90828,D,1.038,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.10524,A,1.02534,,1.08128,B,0.798
10,10_12,23,11,サラダ,6.24,53.95,0.648,E,69.0,1.0,0.91638,D,1.038,0.682,E,1.0,1.0,,1.0,1.0,,1.0,,1.06706,B,0.9368,D,1.20539,S,0.648
10,10_12,23,12,ジーティービジン,4.48,38.75,0.548,E,73.0,1.0,0.89644,D,1.038,0.519,E,1.0,1.0,,1.0,1.0,,1.0,,1.1249,A,1.00818,,0.96874,,0.548
10,10_12,23,13,マイネルアウルム,9.74,84.18,0.936,D,87.0,1.0,1.1292,A,1.038,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.09744,B,0.97414,,1.03373,,0.936
10,10_12,23,14,ダノンピクチャー,6.04,52.21,0.901,D,61.0,1.0,1.0797,B,1.038,0.68,E,1.0,1.0,,1.0,1.0,,1.0,,1.07151,B,1.10394,A,0.94977,D,0.901
6,06_1,7,1,トントンビョウシ,3.12,27.09,0.601,E,51.0,1.0,0.88118,D,1.018,0.681,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.98431,,0.88299,D,0.601
6,06_1,7,2,エスシーケイミー,8.5,73.74,1.448,SS,50.0,1.0,1.23023,S,1.018,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.03409,,1.11842,A,1.01809,,1.448
6,06_1,7,3,キタノドンカルロ,5.99,51.92,0.791,E,64.0,1.0,0.94787,D,1.018,0.804,E,1.023,1.0,,1.0,1.0,,1.0,,1.0,,0.99615,,1.02609,,0.791
6,06_1,7,4,ミツカネメルクリオ,4.32,37.47,0.726,E,55.0,1.0,0.80363,E,1.018,0.639,E,1.007,1.0,,1.0,1.0,,1.0,,1.23682,S,1.11565,A,0.93804,D,0.726
6,06_1,7,5,サノノキャニオン,14.86,128.88,1.507,SS,72.0,1.0,0.94771,D,1.018,1.0,,1.0,0.977,,1.0,1.0,,1.0,,1.28281,SS,1.24646,S,1.18705,S,1.507
6,06_1,7,6,アンプイットアップ,9.26,80.29,1.256,SS,67.0,1.0,1.07815,B,1.018,1.0,,1.0,1.06,B,1.0,1.0,,1.0,,1.14311,A,0.94454,D,0.95428,D,1.256
6,06_1,7,7,トヨサカエ,5.86,50.79,0.87,D,52.0,0.9783,0.95273,D,1.018,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.93526,D,0.98093,,1.12185,A,0.87
6,06_1,7,8,イセッセイ,4.17,36.17,0.885,D,45.0,1.0,0.84381,E,1.018,1.0,,1.0,0.888,D,1.0,1.0,,1.0,,1.31838,SS,0.87979,D,0.90844,D,0.885
6,06_1,7,9,キタノモテック,5.27,45.68,0.966,,52.0,0.95446,1.03271,,1.018,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.9632,,0.9088,D,0.966
6,06_1,7,10,カンフーヒーロー,3.02,26.17,0.425,E,60.0,1.0,0.71764,E,1.018,0.681,E,0.847,0.822,E,1.0,1.0,,1.0,,1.21425,S,1.01116,,1.0257,,0.425
6,06_1,7,11,ジャックナダル,2.72,23.58,0.395,E,67.0,1.0,0.80028,E,1.018,0.616,E,0.864,0.893,E,1.0,1.0,,1.0,,1.0,,1.02126,,0.8906,D,0.395
6,06_1,7,12,フェスティヴハート,12.42,107.75,1.327,SS,72.0,1.0,1.07616,B,1.018,0.829,E,1.117,1.048,S,1.0,1.0,,1.0,,1.17246,S,1.06432,B,1.12781,A,1.327
6,06_1,7,13,スーパーガール,6.4,55.55,0.979,,70.0,1.0,1.05077,B,1.018,0.681,E,1.0,1.0,,1.0,1.0,,1.0,,1.20778,S,1.113,A,0.80995,E,0.979
6,06_1,7,14,ベンガルボダイジュ,3.56,30.89,0.511,E,68.0,1.0,0.77202,E,1.018,0.705,E,1.0,0.946,D,1.0,1.0,,1.0,,1.15512,A,0.84336,E,0.89011,D,0.511
6,06_1,7,15,シンクシビリティ,4.35,37.73,0.85,E,52.0,1.0,0.97759,,1.018,1.0,,1.0,0.892,D,1.0,1.0,,1.0,,1.0,,0.95749,D,0.8532,E,0.85
6,06_1,7,16,ステラゲイル,6.19,53.67,1.151,A,55.0,1.0,0.88755,D,1.018,1.61,SS,0.925,0.831,E,1.0,1.0,,1.0,,1.0,,1.02901,,0.84823,E,1.151
6,06_2,7,1,マスカルポーネ,6.94,53.16,0.803,E,61.0,1.0,0.95146,D,1.018,1.0,,1.0,0.848,E,0.898,1.0,D,1.0,,1.10305,A,0.98734,,1.08564,B,0.803
6,06_2,7,2,レヴェンドール,6.58,50.34,1.024,,49.0,1.0,0.93996,D,1.018,1.0,,1.0,1.0,,0.898,1.0,D,1.0,,1.17044,S,1.01807,,1.00371,,1.024
6,06_2,7,3,ゲンパチミスティ,4.34,33.2,0.724,E,38.0,1.0,0.93772,D,1.018,1.0,,1.0,1.0,,0.794,1.0,E,1.0,,1.0,,0.95581,D,1.20527,S,0.724
6,06_2,7,4,ウインベルチェーロ,7.65,58.56,0.831,E,69.0,1.0,0.95161,D,1.018,1.0,,1.0,1.0,,0.842,1.0,E,1.0,,1.02574,,0.99303,,1.02111,,0.831
6,06_2,7,5,エコロストーム,11.03,84.44,1.579,SS,44.0,1.0,1.1453,A,1.018,1.0,,1.192,1.0,S,1.144,1.0,A,1.0,,1.0536,B,0.9428,D,1.21459,S,1.579
6,06_2,7,6,キタノエピックアン,1.64,12.54,0.257,E,44.0,1.0,0.95973,D,1.018,0.569,E,0.823,0.809,E,0.818,1.0,E,1.0,,0.93868,D,0.90324,D,1.11047,A,0.257
6,06_2,7,7,ラスターヴァース,9.16,70.13,0.96,,73.0,1.0,1.20742,S,1.018,0.72,E,1.0,1.0,,0.923,1.0,D,1.0,,1.11562,A,1.05385,B,1.00045,,0.96
6,06_2,7,8,リーピングサイン,2.34,17.93,0.459,E,38.0,1.0,0.91246,D,1.018,0.593,E,1.0,1.0,,0.842,1.0,E,1.0,,0.9764,,1.01421,,1.02712,,0.459
6,06_2,7,9,ニケフェリーチェ,1.77,13.55,0.403,E,31.0,1.0,0.95394,D,1.018,0.547,E,1.0,0.75,E,0.847,1.0,E,1.0,,1.13002,A,1.05783,B,1.08531,B,0.403
6,06_2,7,10,ティンブロポップ,4.52,34.61,0.544,E,43.0,1.0,0.88908,D,1.018,1.0,,0.852,0.7,E,0.847,1.0,E,1.0,,1.10362,A,1.07893,B,1.4774,SS,0.544
6,06_2,7,11,ジェイエルグリーン,7.34,56.15,1.155,A,52.0,0.99476,1.02773,,1.018,1.0,,1.0,1.0,,0.96,1.0,,1.0,,1.15874,A,0.99762,,0.93465,D,1.155
6,06_2,7,12,プレイメイカー,26.28,201.16,2.501,SS,59.0,1.0,1.14693,A,1.018,1.322,SS,1.0,1.0,,1.26,1.0,SS,1.0,,1.0,,1.28579,SS,1.36269,SS,2.501
6,06_2,7,13,アンデルストープ,3.48,26.67,0.882,D,36.0,1.0,0.88707,D,1.018,1.0,,1.048,1.092,A,0.818,1.0,E,1.0,,1.0,,1.04334,D,0.83992,E,0.882
6,06_2,7,14,ユニベールクイーン,6.93,53.01,1.14,A,52.0,0.97114,1.16017,S,1.018,1.0,,1.0,1.0,,0.96,1.0,,1.0,,1.0,,1.03504,,0.89424,D,1.14
6,06_3,7,1,イトハマー,2.23,18.56,0.766,E,25.0,1.0,1.35038,SS,1.018,0.606,E,1.0,1.0,,1.0,1.0,,1.0,,0.83457,E,1.10138,A,0.96992,,0.766
6,06_3,7,2,セイカユウヒ,7.91,66.01,0.853,E,76.0,1.0,0.96544,,1.018,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.84005,E,1.03373,,1.01756,,0.853
6,06_3,7,3,ボビネット,5.27,43.94,0.748,E,45.0,1.0,1.00411,,1.018,1.0,,0.848,0.833,E,1.0,1.0,,1.0,,1.0301,,1.00548,,1.3058,SS,0.748
6,06_3,7,4,シューペルブリアン,3.2,26.71,0.44,E,60.0,1.0,0.96439,,1.018,0.483,E,0.822,0.839,E,1.0,1.0,,1.0,,1.19409,S,1.12728,A,1.01028,,0.44
6,06_3,7,5,ドラリズム,4.74,39.52,0.584,E,63.0,1.0,0.78992,E,1.018,0.681,E,1.0,0.867,E,1.0,1.0,,1.0,,1.09307,B,1.12501,A,1.07366,B,0.584
6,06_3,7,6,エクスプレスナイト,5.3,44.21,0.819,E,66.0,1.0,0.97621,,1.018,0.649,E,1.0,1.0,,1.0,1.0,,1.0,,1.22586,S,1.0365,,0.81683,E,0.819
6,06_3,7,7,ビリージェイ,4.14,34.53,0.901,D,46.0,1.0,0.94478,D,1.018,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.99199,,0.94415,D,0.83317,E,0.901
6,06_3,7,8,フェルアフリーゼ,11.06,92.21,1.082,B,72.0,1.0,1.12141,A,1.018,1.0,,0.956,1.0,D,1.0,1.0,,1.0,,1.09659,B,0.90405,D,1.18391,S,1.082
6,06_3,7,9,キングスメッセージ,6.55,54.64,0.888,D,53.0,1.0,1.17502,S,1.018,0.72,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.03057,,1.16201,S,0.888
6,06_3,7,10,バル,6.37,53.1,0.665,E,71.0,1.0,0.87947,D,1.018,0.657,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.13,A,1.12507,A,0.665
6,06_3,7,11,キタノローズ,2.24,18.69,0.375,E,55.0,1.0,0.88324,D,1.018,0.409,E,1.0,0.909,D,1.0,1.0,,1.0,,1.22613,S,0.91469,D,0.90535,D,0.375
6,06_3,7,12,サトノエスケープ,24.07,200.8,1.674,SS,81.9,1.0,1.23464,S,1.018,0.655,E,1.0,1.0,,1.0,1.0,,1.0,,1.10394,A,1.84162,SS,1.4643,SS,1.674
6,06_3,7,13,リオクリスハーレー,6.87,57.29,0.642,E,64.0,1.0,1.00358,,1.018,0.681,E,0.912,1.0,D,1.0,1.0,,1.0,,1.0,,1.01251,,1.39231,SS,0.642
6,06_3,7,14,マイネルテオドロス,2.76,22.99,0.359,E,58.0,1.0,0.90186,D,1.018,0.61,E,1.0,1.0,,1.0,1.0,,1.0,,0.65076,E,0.98499,,1.1033,A,0.359
6,06_3,7,15,キョウエイハル,4.69,39.08,0.752,E,68.0,1.0,0.80499,E,1.018,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.07505,B,0.85383,E,0.76399,E,0.752
6,06_3,7,16,アレステソーロ,2.62,21.82,0.423,E,61.0,1.0,0.86586,E,1.018,0.588,E,0.804,0.893,E,1.0,1.0,,1.0,,1.07835,B,1.0546,B,0.84601,E,0.423
6,06_4,15,1,トップオブザキング,4.73,76.13,1.037,,79.2,1.00024,1.07173,B,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.99935,,0.92659,D,1.037
6,06_4,15,2,ラウターユーベル,3.91,63.0,0.99,,79.2,1.00405,1.0217,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.99687,,0.80326,E,0.99
6,06_4,15,3,トーセンアミューズ,7.54,121.46,1.228,S,79.2,1.0149,1.06368,B,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.03318,,1.13721,A,1.24858,S,1.228
6,06_4,15,4,トーアエレクトラム,5.43,87.38,1.053,B,79.2,1.03062,1.10134,A,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.99599,,0.96232,,1.04726,D,1.053
6,06_4,15,5,デルマカイモン,5.24,84.42,0.949,D,79.2,0.94396,0.9459,D,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.06025,B,1.03539,,1.12296,A,0.949
6,06_4,15,6,ローレルクラウン,6.42,103.35,1.259,SS,79.2,0.96104,1.07385,B,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.09788,B,1.14798,A,1.03608,,1.259
6,06_4,15,7,レイズテンペスト,6.14,98.78,0.971,,79.2,1.054,0.95172,D,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.00962,,0.99083,,1.28355,SS,0.971
6,06_4,15,8,エクセルクラウン,6.3,101.4,1.207,S,79.2,0.93859,0.9881,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.10012,A,1.22212,S,1.06036,B,1.207
6,06_4,15,9,ロイヤルドリーム,6.73,108.38,0.989,,79.2,1.05073,0.95815,D,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.01462,,1.38352,SS,0.989
6,06_4,15,10,ニューロスパーク,7.22,116.16,1.098,B,79.2,1.05754,1.00043,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0975,B,0.97692,,1.33518,SS,1.098
6,06_4,15,11,カーニバルウェイ,4.82,77.61,1.07,B,79.2,1.02781,1.02599,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.08166,B,0.96937,,0.91515,D,1.07
6,06_4,15,12,スカイレックス,6.08,97.82,1.072,B,79.2,1.08734,1.00929,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.009,,1.15188,A,1.072
6,06_4,15,13,レディソフィア,6.68,107.47,1.341,SS,79.2,1.21453,0.98727,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.15025,A,1.00406,,1.01187,,1.341
6,06_4,15,14,アンミックス,12.13,195.22,1.624,SS,79.2,1.17178,1.07993,B,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.31867,SS,1.00513,,1.51759,SS,1.624
6,06_4,15,15,エターナルホープ,4.26,68.6,0.764,E,79.2,1.01655,0.90752,D,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.8555,E,1.13332,A,0.764
6,06_4,15,16,ハツアカネ,6.38,102.74,1.178,S,79.2,1.23005,1.01275,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.84715,E,1.15322,A,1.10069,A,1.178
6,06_5,15,1,ルージュダズリング,6.14,121.16,1.507,SS,77.9,1.29254,1.14423,A,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.1042,A,0.95361,D,1.03217,,1.507
6,06_5,15,2,ゴンファロニエーレ,11.64,229.69,1.802,SS,77.9,1.3735,0.92968,D,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.20687,S,1.2077,S,1.63725,SS,1.802
6,06_5,15,3,エースオブゴールド,5.22,102.98,1.195,S,77.9,1.05676,1.02451,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.1453,A,0.99519,,1.10709,A,1.195
6,06_5,15,4,サトノスターライト,5.46,107.82,1.138,A,77.9,1.13618,1.06157,B,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.97464,,1.2168,S,1.138
6,06_5,15,5,エイシンニラク,3.77,74.48,1.068,B,77.9,1.17627,0.98175,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.95002,D,1.00535,,0.89579,D,1.068
6,06_5,15,6,ミズノミヤコ,5.46,107.75,1.44,SS,77.9,1.20105,1.0654,B,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.16927,S,0.9944,,0.96081,,1.44
6,06_5,15,7,カキュウ,3.27,64.6,0.972,,77.9,1.15084,0.98045,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.88981,D,0.85365,E,0.972
6,06_5,15,8,ダノンアクション,10.55,208.24,1.826,SS,77.9,1.36524,0.8991,D,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.19863,S,1.28189,SS,1.46475,SS,1.826
6,06_5,15,9,グレイスルーラー,4.08,80.51,0.93,D,77.9,1.05985,0.94414,D,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.07934,B,0.89002,D,1.11113,A,0.93
6,06_5,15,10,コスモカノーネ,4.06,80.04,1.322,SS,77.9,1.35367,0.886,D,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.16216,S,0.97986,,0.77753,E,1.322
6,06_5,15,11,キタサンフジヤマ,6.1,120.43,1.686,SS,77.9,1.2588,1.03717,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.15718,A,1.15305,A,0.91714,D,1.686
6,06_5,15,12,ヤマニンヘルシェ,5.39,106.3,0.852,E,77.9,0.98804,1.08374,B,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.91368,D,0.8993,D,1.60288,SS,0.852
6,06_5,15,13,ジワタネホ,5.54,109.3,1.462,SS,77.9,1.20239,1.06474,B,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.18006,S,0.95978,D,1.462
6,06_5,15,14,ウィズアバウンス,4.21,83.05,1.091,B,77.9,1.09364,1.07283,B,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.96092,,0.97723,,1.091
6,06_5,15,15,プロミスライン,6.05,119.36,1.26,SS,77.9,1.19245,1.01558,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.1136,A,0.96494,,1.2168,S,1.26
6,06_5,15,16,アナザーフェイス,4.67,92.23,1.204,S,77.9,1.25416,0.88899,D,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.14892,A,0.97127,,0.98346,,1.204
6,06_5,15,17,アルティマローネ,5.35,105.48,1.369,SS,77.9,1.11347,0.9605,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.15316,A,1.14691,A,0.9893,,1.369
6,06_5,15,18,ロードプレリュード,3.04,59.89,1.024,,77.9,1.07855,1.11046,A,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.8833,D,0.75104,E,1.024
6,06_6,23,1,ブレゲアン,5.53,47.22,0.486,E,77.0,1.0,0.95933,D,1.038,0.536,E,1.0,1.0,,1.0,1.0,,1.0,,0.93468,D,0.97351,,1.26373,SS,0.486
6,06_6,23,2,サカイシューター,5.61,47.93,0.917,D,48.0,1.0,0.84174,E,1.038,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.04984,D,1.08865,B,0.917
6,06_6,23,3,パルヴェニュー,6.69,57.16,0.652,E,82.2,1.0,0.67505,E,1.038,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.00672,,0.92378,D,1.06761,B,0.652
6,06_6,23,4,コスモフレディ,13.11,112.0,1.26,SS,70.0,1.0,0.93471,D,1.038,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.23468,S,1.05152,B,1.27009,SS,1.26
6,06_6,23,5,ドゥマーヴェリック,14.29,122.06,1.14,A,81.0,1.0,1.01462,,1.038,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.07946,B,1.0032,,1.32126,SS,1.14
6,06_6,23,6,リーゼントジェイド,2.88,24.58,0.393,E,76.0,1.0,0.94259,D,1.038,0.506,E,0.825,0.871,E,1.0,1.0,,1.0,,1.09134,B,1.01316,,0.8226,E,0.393
6,06_6,23,7,カガバベル,2.77,23.63,0.328,E,74.0,1.0,0.70653,E,1.038,0.481,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.9286,D,0.97467,,0.328
6,06_6,23,8,ティアップドライブ,3.86,33.0,0.571,E,57.0,1.0,0.83533,E,1.038,0.681,E,1.0,0.805,E,1.0,1.0,,1.0,,1.13708,A,1.05685,B,1.01306,,0.571
6,06_6,23,9,コーリンカルベラ,5.66,48.34,0.565,E,72.0,1.0,0.98065,,1.038,0.655,E,0.92,0.915,E,1.0,1.0,,1.0,,1.20331,S,0.83724,E,1.18594,S,0.565
6,06_6,23,10,マリンバンカー,6.62,56.6,0.834,E,73.0,1.0,0.91057,D,1.038,0.663,E,0.994,0.945,D,1.0,1.0,,1.0,,1.41722,SS,1.00019,,0.92877,D,0.834
