場所,レース,クラス,馬番,馬名,MS_index,MS_index_value,総合係数,総合判定,基準値,未勝利,コース,(判定),O_Month,O_Level,(判定),O_Trouble,O_Bias,(複合判定),S_Female,S_Handi,(複合判定),重賞,(判定),血統,(判定),騎手,(判定),調教師,(判定),総合係数
10,10_9,23,15,クリノゴッホ,0.89,4.99,0.128,E,83.0,1.0,1.03696,,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.03133,,1.13025,A,0.47033,E,0.128
10,10_9,23,16,ペルフェツィオーネ,0.97,5.4,0.06,E,84.0,1.0,1.06554,B,1.019,0.856,E,1.0,1.0,,1.0,1.0,,1.0,,1.09075,B,0.05934,E,1.06835,B,0.06
10,10_10,43,1,アイウィル,4.43,26.99,0.276,E,92.0,1.0,1.14054,A,1.008,0.196,E,1.0,0.996,,1.0,1.0,,1.0,,1.17902,S,1.04319,D,1.06194,B,0.276
10,10_10,43,2,クリノラピダス,1.49,9.06,0.124,E,76.0,1.0,0.38812,E,1.008,0.669,E,0.986,1.0,,1.0,1.0,,1.0,,0.9884,,0.48751,E,0.95934,D,0.124
10,10_10,43,3,パフ,25.78,157.03,1.919,SS,91.0,1.0,1.16885,S,1.008,1.429,SS,1.0,1.0,,1.0,1.0,,1.0,,1.16932,S,0.97456,,0.8994,D,1.919
10,10_10,43,4,ギマール,5.68,34.58,0.399,E,92.0,1.0,0.92733,D,1.008,0.783,E,1.0,1.0,,1.0,1.0,,1.0,,1.09051,B,0.49975,E,0.94214,D,0.399
10,10_10,43,5,ワンダーカモン,5.82,35.43,0.592,E,74.0,1.0,1.02132,,1.008,1.158,A,1.0,1.0,,1.0,1.0,,1.0,,1.0165,,0.48828,E,0.80912,E,0.592
10,10_10,43,6,ロイガヴェーグル,7.33,44.66,0.431,E,81.0,1.0,0.44238,E,1.008,0.926,D,1.0,1.0,,1.0,1.0,,1.0,,1.01898,,1.02533,,1.27868,SS,0.431
10,10_10,43,7,マテンロウブレイブ,12.47,75.94,0.94,D,89.0,1.0,1.09178,B,1.008,0.803,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.06378,B,0.90776,D,0.94
10,10_10,43,8,ライフゲート,2.44,14.84,0.429,E,90.0,1.0,0.45259,E,1.008,0.822,E,1.0,1.0,,1.0,1.0,,1.0,,1.07215,B,1.06699,B,0.38433,E,0.429
10,10_10,43,9,マナエトレ,6.45,39.3,0.476,E,88.0,1.0,0.49368,E,1.008,1.0,,1.0,0.959,D,1.0,1.0,,1.0,,0.95556,D,1.0429,D,0.93869,D,0.476
10,10_10,43,10,グランキングオー,2.08,12.67,0.319,E,81.0,1.0,0.37099,E,1.008,0.747,E,0.919,1.0,D,1.0,1.0,,1.0,,1.16901,S,1.06385,B,0.49004,E,0.319
10,10_10,43,11,プレイテシア,2.02,12.32,0.154,E,86.0,1.0,0.44213,E,1.008,0.756,E,1.0,0.875,D,1.0,1.0,,1.0,,0.44034,E,1.18988,S,0.92686,D,0.154
10,10_10,43,12,アベベ,2.23,13.58,0.73,E,80.0,1.0,1.03263,,1.008,0.74,E,1.0,1.0,,1.0,1.0,,1.0,,1.10814,A,0.85542,E,0.2325,E,0.73
10,10_10,43,13,アースイオス,1.99,12.13,0.286,E,44.0,1.0,0.46984,E,1.008,0.621,E,0.919,1.0,D,1.0,1.0,,1.0,,1.06488,B,0.99465,,0.96417,,0.286
10,10_10,43,14,ストリンジェンド,3.25,19.77,0.241,E,79.0,1.0,0.40949,E,1.008,0.688,E,0.935,1.0,D,1.0,1.0,,1.0,,1.00667,,0.90204,D,1.038,,0.241
10,10_10,43,15,キングロコマイカイ,0.33,2.03,0.062,E,82.0,1.0,0.20154,E,1.008,0.816,E,1.0,1.0,,1.0,1.0,,1.0,,0.92692,D,0.40402,E,0.39888,E,0.062
10,10_10,43,16,タイセイマンボ,16.21,98.74,1.163,S,90.0,1.0,1.21642,S,1.008,0.813,E,1.0,1.0,,1.0,1.0,,1.0,,1.09365,B,1.06634,B,0.94406,D,1.163
10,10_11,67,1,エイカイマッケンロ,0.56,2.19,0.027,E,84.0,1.0,0.54948,E,1.008,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.0079,,0.4719,E,0.95234,D,0.027
10,10_11,67,2,イガッチ,6.9,26.97,0.621,E,87.0,1.0,1.22863,S,1.008,1.217,S,1.0,1.0,,1.0,1.0,,1.0,,0.97671,,0.42183,E,0.49934,E,0.621
10,10_11,67,3,ミッキーツインクル,0.74,2.91,0.03,E,98.0,1.0,1.07099,B,1.008,0.419,E,1.0,1.0,,1.0,1.0,,1.0,,1.05039,B,0.06346,E,0.98394,,0.03
10,10_11,67,4,キングノジョー,4.63,18.12,0.127,E,105.0,1.0,0.92195,D,1.008,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.0352,,1.27361,SS,1.35653,SS,0.127
10,10_11,67,5,エラトー,2.57,10.07,0.114,E,86.0,1.0,1.07002,B,1.008,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.01395,,1.03145,,0.114
10,10_11,67,6,エゾダイモン,2.5,9.76,0.122,E,71.0,1.0,1.02729,,1.008,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.05527,B,1.07035,B,1.13225,A,0.122
10,10_11,67,7,サダムオプシス,10.66,41.67,0.881,D,94.0,1.0,0.98924,,1.008,0.846,E,1.0,1.0,,1.0,1.0,,1.0,,1.03718,,1.00734,,0.50278,E,0.881
10,10_11,67,8,アウフヘーベン,40.14,156.99,1.366,SS,104.0,1.0,0.9984,,1.008,1.177,S,1.0,1.0,,1.0,1.0,,1.0,,1.10288,A,1.04558,D,1.10472,A,1.366
10,10_11,67,9,フェミナフォルテ,4.22,16.49,0.219,E,73.0,1.0,0.45802,E,1.008,0.86,E,1.0,1.0,,1.0,1.0,,1.0,,0.95004,D,0.5813,E,1.02991,,0.219
10,10_11,67,10,ドラゴンヘッド,0.63,2.45,0.055,E,85.0,1.0,1.11098,A,1.008,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.0848,B,0.43583,E,0.52396,E,0.055
10,10_11,67,11,ワイドアラジン,2.96,11.59,0.134,E,86.0,1.0,1.14174,A,1.008,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.02423,,1.09159,B,1.00888,,0.134
10,10_11,67,12,ハニーコム,23.49,91.87,0.935,D,91.0,1.0,1.11213,A,1.008,0.854,E,1.0,1.0,,1.0,1.0,,1.0,,1.07459,B,0.90906,D,1.07932,B,0.935
10,10_12,23,1,デリシュー,1.29,1.79,0.049,E,79.0,1.0,1.10469,A,1.019,0.789,E,1.0,1.0,,1.0,1.0,,1.0,,0.4775,E,0.11469,E,0.46712,E,0.049
10,10_12,23,2,イゾレエオリア,2.44,3.38,0.223,E,73.0,1.0,0.44872,E,1.019,0.854,E,1.0,1.0,,1.0,1.0,,1.0,,1.03377,,0.55236,E,0.20769,E,0.223
10,10_12,23,3,エイシンジェンマ,0.33,0.46,0.025,E,87.0,1.0,1.09484,B,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.21717,E,0.21149,E,0.025
10,10_12,23,4,アスクメークシェア,11.04,15.31,0.803,E,79.0,1.0,1.04008,D,1.019,0.77,E,1.0,1.0,,1.0,1.0,,1.0,,1.03554,,0.95025,D,0.24129,E,0.803
10,10_12,23,5,マイバラード,0.35,0.48,0.112,E,74.0,1.0,1.11828,A,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,0.94704,D,1.00116,,0.05826,E,0.112
10,10_12,23,6,モルビド,36.91,51.21,0.567,E,72.0,1.0,1.03729,,1.019,0.816,E,1.0,1.0,,1.0,1.0,,1.0,,1.30309,SS,0.50429,E,1.25518,SS,0.567
10,10_12,23,7,プレデスティナーレ,2.09,2.9,0.251,E,64.0,1.0,0.42835,E,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.15658,A,0.49778,E,0.18056,E,0.251
10,10_12,23,8,ヤコブセン,2.89,4.01,0.049,E,77.0,1.0,0.45793,E,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.01143,,0.99584,,1.06719,B,0.049
10,10_12,23,9,アロガントシェイム,1.46,2.03,0.029,E,63.0,1.0,0.19626,E,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.29067,SS,1.07331,B,1.12217,A,0.029
10,10_12,23,10,マイネルアレス,5.72,7.94,0.101,E,73.0,1.0,1.01676,,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.07001,B,0.87975,D,1.07421,B,0.101
10,10_12,23,11,サラダ,2.25,3.12,0.039,E,69.0,1.0,0.44754,E,1.019,0.771,E,1.0,1.0,,1.0,1.0,,1.0,,1.07895,B,0.10398,E,1.14429,A,0.039
10,10_12,23,12,ジーティービジン,0.0,0.0,0.043,E,73.0,1.0,1.0126,,1.019,0.665,E,1.0,1.0,,1.0,1.0,,1.0,,1.03173,,0.06071,E,0.00089,E,0.043
10,10_12,23,13,マイネルアウルム,0.05,0.07,0.007,E,87.0,1.0,1.04102,D,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.06777,B,0.0575,E,0.11796,E,0.007
10,10_12,23,14,ダノンピクチャー,33.18,46.03,0.547,E,61.0,1.0,1.08481,B,1.019,0.816,E,1.0,1.0,,1.0,1.0,,1.0,,1.00187,,0.60574,E,1.37874,SS,0.547
6,06_1,7,1,トントンビョウシ,0.43,2.06,0.041,E,51.0,1.0,1.0944,B,1.013,0.036,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.03796,,0.97713,,0.041
6,06_1,7,2,エスシーケイミー,6.74,32.52,1.257,SS,50.0,1.0,1.1622,S,1.013,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.99734,,1.07056,B,0.51741,E,1.257
6,06_1,7,3,キタノドンカルロ,2.45,11.83,0.796,E,64.0,1.0,0.95134,D,1.013,0.798,E,1.005,1.0,,1.0,1.0,,1.0,,1.0,,1.03036,,0.23206,E,0.796
6,06_1,7,4,ミツカネメルクリオ,4.65,22.45,0.866,E,55.0,1.0,1.00707,,1.013,0.709,E,1.007,1.0,,1.0,1.0,,1.0,,1.16502,S,1.02113,,0.47109,E,0.866
6,06_1,7,5,サノノキャニオン,27.94,134.82,1.716,SS,72.0,1.0,1.13489,A,1.013,1.0,,1.0,0.996,,1.0,1.0,,1.0,,1.19367,S,1.25527,SS,1.09118,B,1.716
6,06_1,7,6,アンプイットアップ,8.15,39.33,1.162,S,67.0,1.0,1.20442,S,1.013,1.0,,1.0,1.011,,1.0,1.0,,1.0,,1.09858,B,0.8572,E,0.5052,E,1.162
6,06_1,7,7,トヨサカエ,6.3,30.4,0.494,E,52.0,0.48167,1.01201,,1.013,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.05624,B,0.94677,D,1.18392,S,0.494
6,06_1,7,8,イセッセイ,0.13,0.65,0.06,E,45.0,1.0,1.06437,B,1.013,1.0,,1.0,0.929,D,1.0,1.0,,1.0,,1.14737,A,0.05253,E,0.23782,E,0.06
6,06_1,7,9,キタノモテック,5.7,27.52,0.535,E,52.0,0.47031,1.09656,B,1.013,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0244,,0.98896,,0.535
6,06_1,7,10,カンフーヒーロー,0.05,0.22,0.03,E,60.0,1.0,0.9415,D,1.013,0.036,E,0.91,0.856,E,1.0,1.0,,1.0,,1.10967,A,0.9969,,0.12724,E,0.03
6,06_1,7,11,ジャックナダル,8.3,40.03,0.657,E,67.0,1.0,1.01513,,1.013,0.749,E,0.948,0.882,E,1.0,1.0,,1.0,,1.0,,1.01946,,0.90937,D,0.657
6,06_1,7,12,フェスティヴハート,17.58,84.82,1.24,S,72.0,1.0,1.22935,S,1.013,0.812,E,1.052,1.006,B,1.0,1.0,,1.0,,1.09921,B,1.05404,B,0.94952,D,1.24
6,06_1,7,13,スーパーガール,0.86,4.15,0.055,E,70.0,1.0,1.15562,A,1.013,0.036,E,1.0,1.0,,1.0,1.0,,1.0,,1.13095,A,1.15292,A,1.08265,B,0.055
6,06_1,7,14,ベンガルボダイジュ,2.72,13.14,0.416,E,68.0,1.0,1.00053,,1.013,0.825,E,1.0,0.938,D,1.0,1.0,,1.0,,1.10958,A,0.47761,E,0.4651,E,0.416
6,06_1,7,15,シンクシビリティ,2.35,11.34,1.07,B,52.0,1.0,1.09546,B,1.013,1.0,,1.0,0.949,D,1.0,1.0,,1.0,,1.0,,1.01618,,0.20379,E,1.07
6,06_1,7,16,ステラゲイル,5.65,27.24,1.147,A,55.0,1.0,0.98313,,1.013,1.229,S,0.942,0.927,D,1.0,1.0,,1.0,,1.0,,1.07327,B,0.43183,E,1.147
6,06_2,7,1,マスカルポーネ,9.95,52.15,0.823,E,61.0,1.0,1.0735,B,1.013,1.0,,1.0,0.769,E,0.946,1.0,D,1.0,,1.09682,B,0.94843,D,1.03886,,0.823
6,06_2,7,2,レヴェンドール,8.78,46.06,1.041,D,49.0,1.0,1.00051,,1.013,1.0,,1.0,1.0,,0.946,1.0,D,1.0,,1.07875,B,1.00653,,0.90297,D,1.041
6,06_2,7,3,ゲンパチミスティ,1.84,9.63,0.22,E,38.0,1.0,1.05987,B,1.013,1.0,,1.0,1.0,,0.897,1.0,D,1.0,,1.0,,0.2287,E,1.15081,A,0.22
6,06_2,7,4,ウインベルチェーロ,6.52,34.18,0.476,E,69.0,1.0,0.45489,E,1.013,1.0,,1.0,1.0,,0.92,1.0,D,1.0,,1.06143,B,1.05677,B,1.04232,D,0.476
6,06_2,7,5,エコロストーム,12.0,62.93,1.144,A,44.0,1.0,1.15577,A,1.013,1.0,,1.072,1.0,B,1.088,1.0,B,1.0,,0.86591,E,0.96751,,1.24986,S,1.144
6,06_2,7,6,キタノエピックアン,2.18,11.43,0.247,E,44.0,1.0,1.09807,B,1.013,0.66,E,0.906,0.842,E,0.911,1.0,D,1.0,,0.44556,E,1.08664,B,1.05143,B,0.247
6,06_2,7,7,ラスターヴァース,15.38,80.64,1.11,A,73.0,1.0,1.15969,A,1.013,0.846,E,1.0,1.0,,0.961,1.0,,1.0,,1.16752,S,0.99518,,0.99543,,1.11
6,06_2,7,8,リーピングサイン,2.04,10.68,0.274,E,38.0,1.0,0.45723,E,1.013,0.725,E,1.0,1.0,,0.92,1.0,D,1.0,,0.98946,,0.89714,D,1.02518,,0.274
6,06_2,7,9,ニケフェリーチェ,1.12,5.86,0.172,E,31.0,1.0,1.10723,A,1.013,0.652,E,1.0,0.228,E,0.922,1.0,D,1.0,,1.07436,B,1.04259,D,1.09827,B,0.172
6,06_2,7,10,ティンブロポップ,2.13,11.18,0.21,E,43.0,1.0,1.0424,D,1.013,1.0,,0.923,0.224,E,0.922,1.0,D,1.0,,1.06382,B,0.9822,,1.23426,S,0.21
6,06_2,7,11,ジェイエルグリーン,1.18,6.17,0.122,E,52.0,0.47371,1.00706,,1.013,1.0,,1.0,1.0,,0.982,1.0,,1.0,,0.24417,E,1.05566,B,0.96959,,0.122
6,06_2,7,12,プレイメイカー,27.7,145.26,2.049,SS,59.0,1.0,1.22309,S,1.013,1.117,A,1.0,1.0,,1.166,1.0,S,1.0,,1.0,,1.26961,SS,1.20167,S,2.049
6,06_2,7,13,アンデルストープ,6.15,32.26,1.083,B,36.0,1.0,1.0614,B,1.013,1.0,,1.004,1.046,B,0.911,1.0,D,1.0,,1.0,,1.05242,B,0.82897,E,1.083
6,06_2,7,14,ユニベールクイーン,3.03,15.88,0.282,E,52.0,0.22706,1.12184,A,1.013,1.0,,1.0,1.0,,0.982,1.0,,1.0,,1.0,,1.11319,A,1.08254,B,0.282
6,06_3,7,1,イトハマー,0.36,1.73,0.07,E,25.0,1.0,0.10141,E,1.013,0.749,E,1.0,1.0,,1.0,1.0,,1.0,,0.88236,D,1.03335,,0.9849,,0.07
6,06_3,7,2,セイカユウヒ,9.4,45.16,1.165,S,76.0,1.0,1.13885,A,1.013,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.92758,D,1.08833,B,0.51016,E,1.165
6,06_3,7,3,ボビネット,10.17,48.87,0.948,D,45.0,1.0,1.10077,A,1.013,1.0,,0.921,0.914,E,1.0,1.0,,1.0,,1.0152,,0.99511,,1.14533,A,0.948
6,06_3,7,4,シューペルブリアン,4.55,21.89,0.334,E,60.0,1.0,1.0776,B,1.013,0.656,E,0.914,0.857,E,1.0,1.0,,1.0,,1.17043,S,0.50899,E,1.09261,B,0.334
6,06_3,7,5,ドラリズム,0.52,2.48,0.039,E,63.0,1.0,0.98493,,1.013,0.036,E,1.0,0.931,D,1.0,1.0,,1.0,,1.05566,B,1.11527,A,1.00243,,0.039
6,06_3,7,6,エクスプレスナイト,6.38,30.67,1.043,D,66.0,1.0,1.10611,A,1.013,0.803,E,1.0,1.0,,1.0,1.0,,1.0,,1.08683,B,1.06635,B,0.44543,E,1.043
6,06_3,7,7,ビリージェイ,10.74,51.63,1.079,B,46.0,1.0,1.04318,D,1.013,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.01842,,1.00225,,1.04047,D,1.079
6,06_3,7,8,フェルアフリーゼ,4.26,20.45,0.548,E,72.0,1.0,1.141,A,1.013,1.0,,0.961,1.0,,1.0,1.0,,1.0,,1.09111,B,0.45253,E,0.5177,E,0.548
6,06_3,7,9,キングスメッセージ,2.36,11.34,0.195,E,53.0,1.0,0.48549,E,1.013,0.409,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.96809,,1.09867,B,0.195
6,06_3,7,10,バル,3.88,18.67,0.225,E,71.0,1.0,1.06728,B,1.013,0.196,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.06009,B,1.16963,S,0.225
6,06_3,7,11,キタノローズ,8.8,42.31,0.786,E,55.0,1.0,1.09457,B,1.013,0.601,E,1.0,0.93,D,1.0,1.0,,1.0,,1.29252,SS,0.9817,,0.97825,,0.786
6,06_3,7,12,サトノエスケープ,11.38,54.67,0.496,E,81.9,1.0,1.36146,SS,1.013,0.197,E,1.0,1.0,,1.0,1.0,,1.0,,1.06293,B,1.7179,SS,1.34745,SS,0.496
6,06_3,7,13,リオクリスハーレー,0.69,3.32,0.039,E,64.0,1.0,1.16195,S,1.013,0.036,E,0.947,1.0,D,1.0,1.0,,1.0,,1.0,,0.9745,,1.3331,SS,0.039
6,06_3,7,14,マイネルテオドロス,9.17,44.09,0.656,E,58.0,1.0,0.96527,,1.013,0.73,E,1.0,1.0,,1.0,1.0,,1.0,,0.86862,E,1.05793,B,1.15933,A,0.656
6,06_3,7,15,キョウエイハル,14.39,69.17,1.196,S,68.0,1.0,1.03552,,1.013,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.08469,B,1.05116,B,0.85049,E,1.196
6,06_3,7,16,アレステソーロ,2.95,14.16,0.526,E,61.0,1.0,1.00476,,1.013,0.67,E,0.905,0.882,E,1.0,1.0,,1.0,,0.92199,D,1.04739,D,0.44092,E,0.526
6,06_4,15,1,トップオブザキング,0.45,5.19,0.563,E,79.2,1.05051,1.09274,B,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.49797,E,0.11629,E,0.563
6,06_4,15,2,ラウターユーベル,1.57,18.08,1.113,A,79.2,1.04104,1.04241,D,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.04111,D,0.20505,E,1.113
6,06_4,15,3,トーセンアミューズ,10.34,118.81,1.242,S,79.2,1.04861,1.04387,D,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.00143,,1.15069,A,1.20666,S,1.242
6,06_4,15,4,トーアエレクトラム,3.47,39.87,0.961,,79.2,1.01403,1.03244,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.9019,D,1.03277,,0.52374,E,0.961
6,06_4,15,5,デルマカイモン,4.01,46.11,0.528,E,79.2,0.47592,1.03985,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.06474,B,1.01822,,1.10091,A,0.528
6,06_4,15,6,ローレルクラウン,9.78,112.4,1.155,A,79.2,1.00549,1.04197,D,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.96192,,1.16346,S,1.22803,S,1.155
6,06_4,15,7,レイズテンペスト,4.1,47.15,0.525,E,79.2,0.48636,0.97554,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.06301,B,1.0559,B,1.13415,A,0.525
6,06_4,15,8,エクセルクラウン,12.6,144.72,1.395,SS,79.2,1.00969,1.0141,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.1228,A,1.23231,S,1.30854,SS,1.395
6,06_4,15,9,ロイヤルドリーム,8.9,102.27,1.082,B,79.2,1.06152,1.0456,D,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.98973,,1.19255,S,1.082
6,06_4,15,10,ニューロスパーク,10.5,120.67,1.155,A,79.2,1.07848,1.04225,D,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.10654,A,0.94235,D,1.31882,SS,1.155
6,06_4,15,11,カーニバルウェイ,2.03,23.32,0.278,E,79.2,1.05925,1.03764,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.12156,A,0.22883,E,1.05903,B,0.278
6,06_4,15,12,スカイレックス,4.57,52.56,0.568,E,79.2,1.09041,1.07991,B,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.48995,E,1.16711,S,0.568
6,06_4,15,13,レディソフィア,6.68,76.73,1.03,,79.2,1.13267,1.01561,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.88897,D,1.02249,,0.93999,D,1.03
6,06_4,15,14,アンミックス,13.02,149.56,1.456,SS,79.2,1.11961,1.06928,B,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.20989,S,1.02078,,1.29577,SS,1.456
6,06_4,15,15,エターナルホープ,1.41,16.16,0.202,E,79.2,1.07285,0.9973,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.19121,E,1.01217,,0.202
6,06_4,15,16,ハツアカネ,6.56,75.35,0.887,D,79.2,1.12385,0.98401,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.77263,E,1.05363,B,1.07215,B,0.887
6,06_5,15,1,ルージュダズリング,4.96,52.19,0.627,E,77.9,1.17822,1.0944,B,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.09101,B,0.45241,E,1.0688,B,0.627
6,06_5,15,2,ゴンファロニエーレ,10.67,112.21,0.767,E,77.9,1.21196,0.43192,E,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.10891,A,1.3413,SS,1.87839,SS,0.767
6,06_5,15,3,エースオブゴールド,4.65,48.87,1.158,A,77.9,1.04417,0.99363,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.09811,B,1.03153,,0.54194,E,1.158
6,06_5,15,4,サトノスターライト,12.87,135.4,1.112,A,77.9,1.09047,1.04047,D,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.99534,,1.56271,SS,1.112
6,06_5,15,5,エイシンニラク,0.9,9.46,1.129,A,77.9,1.13778,1.00485,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.96775,,1.03634,,0.10758,E,1.129
6,06_5,15,6,ミズノミヤコ,9.15,96.27,1.168,S,77.9,1.10902,1.02845,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.05622,B,0.98456,,1.05791,B,1.168
6,06_5,15,7,カキュウ,0.46,4.82,0.263,E,77.9,1.06137,1.02142,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.24666,E,0.23509,E,0.263
6,06_5,15,8,ダノンアクション,6.46,67.99,0.7,E,77.9,1.22032,0.42019,E,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.10891,A,1.24977,S,1.24695,S,0.7
6,06_5,15,9,グレイスルーラー,0.13,1.38,0.014,E,77.9,1.0506,1.0388,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.03787,,0.01262,E,1.25644,SS,0.014
6,06_5,15,10,コスモカノーネ,0.69,7.31,0.276,E,77.9,1.20957,0.42147,E,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.08495,B,0.50751,E,0.33931,E,0.276
6,06_5,15,11,キタサンフジヤマ,13.05,137.24,1.498,SS,77.9,1.15811,1.02709,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.14605,A,1.11545,A,1.17637,S,1.498
6,06_5,15,12,ヤマニンヘルシェ,9.38,98.69,1.015,,77.9,1.01459,1.15347,A,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.99625,,0.88364,D,1.24849,S,1.015
6,06_5,15,13,ジワタネホ,4.26,44.78,0.669,E,77.9,1.1787,1.07868,B,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.53418,E,0.8594,E,0.669
6,06_5,15,14,ウィズアバウンス,9.53,100.29,1.18,S,77.9,1.03125,1.12402,A,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.03322,,1.09145,B,1.18
6,06_5,15,15,プロミスライン,7.01,73.78,0.611,E,77.9,1.12873,1.03275,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.08903,B,0.48862,E,1.55021,SS,0.611
6,06_5,15,16,アナザーフェイス,3.39,35.67,0.438,E,77.9,1.15583,0.41063,E,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.07297,B,0.87229,D,1.04664,D,0.438
6,06_5,15,17,アルティマローネ,2.36,24.78,0.68,E,77.9,1.12582,0.47618,E,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.18409,S,1.08807,B,0.46758,E,0.68
6,06_5,15,18,ロードプレリュード,0.07,0.77,0.061,E,77.9,1.04833,1.08269,B,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.0548,E,0.1612,E,0.061
6,06_6,23,1,ブレゲアン,12.42,60.01,0.706,E,77.0,1.0,0.99666,,1.019,0.682,E,1.0,1.0,,1.0,1.0,,1.0,,0.97612,,1.04383,D,1.10429,A,0.706
6,06_6,23,2,サカイシューター,0.59,2.87,0.119,E,48.0,1.0,1.00354,,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.1166,E,0.50136,E,0.119
6,06_6,23,3,パルヴェニュー,4.12,19.92,0.226,E,82.2,1.0,0.90301,D,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.98353,,0.2495,E,1.07404,B,0.226
6,06_6,23,4,コスモフレディ,9.83,47.5,0.589,E,70.0,1.0,1.00152,,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.13823,A,0.50716,E,1.15183,A,0.589
6,06_6,23,5,ドゥマーヴェリック,26.61,128.52,1.318,SS,81.0,1.0,1.10326,A,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0948,B,1.07102,B,1.20368,S,1.318
6,06_6,23,6,リーゼントジェイド,2.57,12.4,0.674,E,76.0,1.0,1.07882,B,1.019,0.631,E,0.906,0.928,E,1.0,1.0,,1.0,,1.1067,A,1.04361,D,0.24206,E,0.674
6,06_6,23,7,カガバベル,0.77,3.7,0.106,E,74.0,1.0,0.37591,E,1.019,0.581,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.47535,E,0.47234,E,0.106
6,06_6,23,8,ティアップドライブ,0.05,0.24,0.004,E,57.0,1.0,0.92907,D,1.019,0.036,E,1.0,0.916,D,1.0,1.0,,1.0,,1.09865,B,0.11376,E,1.0653,B,0.004
