場所,レース,クラス,馬番,馬名,MSPF_expect,MSPF_expect_value,平均係数,総合判定,基準値,未勝利,コース,コース(判定),O_Month,O_Level,レベル(判定),O_Trouble,O_Bias,不利(複合判定),S_Female,S_Handi,条件(複合判定),重賞,重賞(判定),血統,血統(判定)
8,08_2,7,13,ハクアイタワー,90.9,76.93,76.5,D,,,79.76471,D,69.0,,,,78.1,D,,,,,,79.0,D
8,08_2,7,14,セイントホース,88.2,72.27,63.7,E,,,87.88889,,69.0,7.5,E,71.5,66.5,E,,,,,,80.0,
8,08_3,15,1,ホーリーステップ,89.2,74.08,72.4,E,80.6,70.25,84.5,,59.0,,,,,,,,,,,76.0,D
8,08_3,15,2,ビービークローサー,88.1,72.23,70.1,E,80.6,71.75,77.16667,D,59.0,,,,,,,,,,,72.6,E
8,08_3,15,3,セッシュウ,85.9,68.65,65.7,E,80.6,71.4,78.33333,D,59.0,,,,,,,,,,,53.875,E
8,08_3,15,4,ワイドグンサ,90.0,75.35,74.0,E,80.6,79.2,79.66667,D,59.0,,,,,,,,,,,78.25,D
8,08_3,15,5,ララアルカー,88.5,72.75,70.8,E,80.6,82.2,72.66667,E,59.0,,,,,,,,,,,69.25,E
8,08_3,15,6,ビーアイジーニー,85.3,67.69,64.5,E,80.6,64.6,74.83333,E,59.0,,,,,,,,,,,59.375,E
8,08_3,15,7,ルナノーヴァ,94.1,82.82,83.4,,80.6,91.6,74.6,E,59.0,,,,,,,,,,,108.25,A
8,08_3,15,8,タワーオブバベル,88.4,72.66,70.7,E,80.6,68.0,76.66667,D,59.0,,,,,,,,,,,79.0,D
8,08_3,15,9,ニホンピロローカス,87.9,71.89,69.7,E,80.6,74.0,71.83333,E,59.0,,,,,,,,,,,74.0,E
8,08_3,15,10,シンゲキノソラ,90.3,75.96,74.8,E,80.6,70.5,92.66667,,59.0,,,,,,,,,,,77.0,D
8,08_3,15,11,メイショウゲッコウ,88.2,72.26,70.2,E,80.6,71.8,82.0,,59.0,,,,,,,,,,,67.875,E
8,08_3,15,12,マカラス,89.5,74.49,73.0,E,80.6,69.0,80.33333,,59.0,,,,,,,,,,,83.5,
8,08_3,15,14,スマイリングスカイ,90.8,76.79,75.8,D,80.6,74.0,91.33333,,59.0,,,,,,,,,,,79.0,D
8,08_3,15,15,テーオーユリウス,87.5,71.18,68.8,E,80.6,72.0,73.5,E,59.0,,,,,,,,,,,70.75,E
8,08_3,15,16,バッカス,91.4,77.87,77.2,D,80.6,82.83333,91.57143,,59.0,,,,,,,,,,,75.33333,D
8,08_4,23,1,ジャスティンダラス,88.3,72.56,72.1,E,,,66.73333,E,75.0,71.25,E,,68.6,E,,,,,,79.0,D
8,08_4,23,2,ソルチェリア,84.6,66.61,59.8,E,,,87.33333,,75.0,4.0,E,,,,,,,,,73.0,E
8,08_4,23,3,シルバーレシオ,82.5,63.46,60.5,E,,,88.86667,,75.0,5.25,E,,,,,,,,,73.0,E
8,08_4,23,4,サリカリーフォリア,88.1,72.23,76.7,D,,,70.86667,E,75.0,65.0,E,,99.8,B,,,,,,73.0,E
8,08_4,23,5,タガノアバンドーネ,80.6,60.77,55.5,E,,,88.8125,,75.0,4.0,E,,,,,,,,,54.0,E
8,08_4,23,6,ボクマダネムイヨ,88.4,72.67,73.8,E,,,65.5,E,75.0,81.75,,,,,,,,,,73.0,E
8,08_4,23,7,サイン,89.9,75.15,75.4,D,,,73.9375,E,75.0,78.75,D,,,,,,,,,74.0,E
8,08_4,23,8,クラックショット,84.6,66.58,60.4,E,,,64.4,E,75.0,25.0,E,,,,,,,,,77.0,D
8,08_4,23,9,インシオン,96.8,88.17,88.6,,,,87.25,,75.0,132.75,S,83.667,73.8,D,,,,,,79.11111,D
8,08_4,23,10,カムアップローゼス,92.3,79.39,78.8,D,,,75.625,D,75.0,81.5,,,,,,,,,,83.22222,
8,08_4,23,11,バトゥカーダ,100.2,95.41,95.5,D,,,83.9375,,75.0,126.667,S,,,,,,,,,96.3,B
8,08_5,7,1,リアライズルミナス,88.8,73.26,72.3,E,,,76.5,D,69.0,68.0,E,,,,71.0,,E,,,77.22222,D
8,08_5,7,2,ロサドラーダ,89.8,75.1,75.1,D,,,95.41176,D,69.0,,,,,,68.75,,E,,,67.22222,E
8,08_5,7,3,グレンセロース,88.6,73.02,73.0,E,,,80.25,,69.0,,,,,,69.5,,E,,,73.33333,E
8,08_5,7,4,プルーフリーディン,95.3,85.07,85.3,,,,93.5625,,69.0,121.25,S,,,,64.0,,E,,,78.88889,D
8,08_5,7,5,サンダーバード,94.3,83.16,81.3,,,,110.375,A,69.0,84.0,,,,,69.5,,E,,,73.77778,E
8,08_5,7,6,ダンデノン,97.2,88.94,86.3,,,,118.75,S,69.0,88.75,,,,,71.75,,E,,,83.11111,
8,08_5,7,7,ノリノリソックス,85.3,67.66,62.7,E,,,77.375,D,69.0,30.0,E,,,,69.5,,E,,,67.77778,E
8,08_5,7,8,マルモズイルバア,86.1,68.93,65.1,E,,,78.1875,D,69.0,31.0,E,,,,67.75,,E,,,79.77778,D
8,08_5,7,9,スマッシング,92.9,80.54,80.9,,,,83.3125,,69.0,108.5,A,,,,69.5,,E,,,74.0,E
8,08_5,7,10,マサハヤルージュ,88.8,73.24,72.8,E,,,100.11765,A,69.0,74.75,E,,,,66.5,,E,,,53.5,E
8,08_5,7,11,ハヤブササキチャン,89.9,75.24,73.9,E,,,76.5625,D,69.0,67.0,E,,,,69.5,,E,,,87.22222,
8,08_5,7,12,コールラヴ,90.5,76.27,76.3,D,,,76.0,D,69.0,,,,,,68.75,,E,,,91.33333,
8,08_5,7,13,ミスティパープル,88.9,73.46,79.3,D,,,73.29412,E,69.0,63.5,E,139.667,,S,55.0,,E,,,75.44444,D
8,08_5,7,14,リトゥリア,93.3,81.3,79.6,D,,,99.4375,B,69.0,80.25,,,,,67.25,,E,,,82.0,
8,08_5,7,15,アオイハルカ,95.9,86.39,86.8,,,,98.0625,B,69.0,126.75,S,,,,64.0,,E,,,76.0,D
8,08_5,7,16,シークレット,96.1,86.66,82.6,,,,133.875,S,69.0,60.5,E,,,,68.0,,E,,,81.44444,
8,08_5,7,17,フィデリス,91.3,77.6,76.4,D,,,97.75,B,69.0,76.5,D,,,,64.0,,E,,,74.66667,E
8,08_5,7,18,ビケイムフリー,91.6,78.24,77.4,D,,,92.52941,,69.0,83.5,,,,,67.75,,E,,,74.0,E
8,08_6,7,1,ベラジオマーカス,94.6,83.71,84.8,,,,81.17647,,69.0,126.75,S,,,,,,,,,62.44444,E
8,08_6,7,2,ラッキーダイヤ,91.2,77.52,79.6,D,,,64.94118,E,69.0,119.75,S,,,,,,,,,64.77778,E
8,08_6,7,3,フォーシーファイン,87.3,70.81,69.9,E,,,77.82353,D,69.0,63.25,E,,,,,,,,,69.44444,E
8,08_6,7,4,フクチャンブラック,85.3,67.72,61.5,E,,,78.82353,D,69.0,30.0,E,,,,,,,,,68.33333,E
8,08_6,7,5,カパルア,91.7,78.37,75.3,D,,,72.26667,E,69.0,60.25,E,,,,,,,,,99.66667,B
8,08_6,7,6,ガウディ,87.6,71.25,70.1,E,,,79.29412,D,69.0,62.5,E,,,,,,,,,69.77778,E
8,08_6,7,7,ゴールドアクセス,99.9,94.77,96.1,B,,,80.76471,,69.0,161.75,SS,,,,,,,,,72.71429,E
8,08_6,7,8,ハクアイノアール,84.3,66.03,60.9,E,,,90.29412,,69.0,10.333,E,,,,,,,,,74.0,E
8,08_6,7,9,ウインビスタ,91.7,78.33,76.9,D,,,82.64706,,69.0,79.5,D,,,,,,,,,76.33333,D
8,08_6,7,10,フローマジック,93.6,81.98,82.0,,,,77.05882,D,69.0,,,,,,,,,,,99.88889,B
8,08_6,7,11,パーヴォ,93.4,81.58,82.2,,,,71.29412,E,69.0,114.0,A,,,,,,,,,74.44444,E
8,08_6,7,12,レグラヴィエール,95.1,84.77,84.7,,,,72.52941,E,69.0,115.75,S,,,,,,,,,81.625,
8,08_6,7,13,カモンメーン,91.7,78.45,75.9,D,,,94.05882,,69.0,66.25,E,,,,,,,,,74.11111,E
8,08_6,7,14,レッドラージャ,93.7,81.99,80.7,,,,85.64706,,69.0,92.0,,,,,,,,,,76.0,D
8,08_6,7,15,ミカレオス,86.2,69.0,68.0,E,,,73.17647,E,69.0,56.75,E,,,,,,,,,73.0,E
8,08_6,7,16,ヒラボクソライア,98.4,91.5,90.7,,,,102.0,A,69.0,126.75,S,,,,,,,,,65.0,E
8,08_6,7,17,ジェラルリスト,93.7,82.03,82.5,,,,70.4375,E,69.0,113.5,A,,,,,,,,,77.0,D
8,08_6,7,18,ボンボンベイビー,93.9,82.37,80.0,,,,93.94118,,69.0,81.25,,,,,,,,,,76.0,D
8,08_7,23,1,ヒラボクカレラ,83.5,64.96,65.8,E,,,64.33333,E,75.0,69.75,E,55.333,,E,,,,,,64.44444,E
8,08_7,23,2,ミルミナーヴァ,94.4,83.45,85.4,,,,73.25,E,75.0,118.25,S,,84.7,,,,,,,76.0,D
8,08_7,23,3,アーロッタレット,91.5,78.05,78.1,D,,,79.15385,D,75.0,,,,,,,,,,,80.0,
8,08_7,23,4,メイショウハッブル,85.4,67.74,69.0,E,,,66.88889,E,75.0,68.25,E,,,,,,,,,65.83333,E
8,08_7,23,5,アーバンエア,85.5,67.9,61.3,E,,,70.375,E,75.0,25.0,E,,,,,,,,,75.0,D
8,08_7,23,6,レザンクレール,95.5,85.62,87.0,,,,70.625,E,75.0,124.0,S,,,,,,,,,78.55556,D
8,08_7,23,7,ジーティーエスピ,77.4,56.44,55.6,E,,,66.9375,E,75.0,9.25,E,,,,,,,,,71.22222,E
8,08_7,23,8,デボラ,79.1,58.71,57.3,E,,,69.0,E,75.0,31.5,E,,,,,,,,,53.88889,E
8,08_7,23,9,ベンダバール,91.0,77.14,76.3,D,,,79.23529,D,75.0,67.25,E,73.0,84.15,D,,,,,,78.88889,D
8,08_7,23,10,モカラマーズ,95.1,84.76,83.3,,,,96.94444,B,75.0,71.0,E,96.333,,B,,,,,,77.0,D
8,08_7,23,11,フェゲフォイア,84.2,65.9,69.5,E,,,68.375,E,75.0,65.25,E,82.667,,,,,,,,56.11111,E
8,08_7,23,12,マジカルシャイン,89.0,73.73,72.5,E,,,83.86667,,75.0,56.0,E,,,,,,,,,75.0,D
8,08_7,23,13,ケイアイマウンガ,91.8,78.54,79.7,D,,,87.05556,,75.0,65.25,E,,98.5,B,,,,,,72.55556,E
8,08_7,23,14,タイセイブロウ,91.0,77.19,68.3,E,,,89.5625,,75.0,4.0,E,93.333,,,,,,,,79.44444,D
8,08_7,23,15,クリノミニスター,91.6,78.16,77.2,D,,,64.16667,E,75.0,66.75,E,85.5,,,,,,,,94.4,
8,08_9,43,1,ハリウッドパーク,88.0,71.96,70.6,E,,,70.47059,E,66.5,,,63.333,,E,66.25,,E,,,86.5,
8,08_9,43,2,サイモンコーラル,83.8,65.34,60.0,E,,,62.8125,E,66.5,25.0,E,,,,73.75,,E,,,72.125,E
8,08_9,43,3,ラヴァブル,95.4,85.29,85.0,,,,100.76471,A,66.5,119.0,S,,,,66.0,,E,,,72.88889,E
8,08_9,43,4,モズカトレア,84.3,66.12,66.2,E,,,71.5625,E,66.5,69.75,E,,63.75,E,71.5,,E,,,54.0,E
8,08_9,43,5,ルトゥール,85.4,67.79,67.2,E,,,71.6875,E,66.5,61.75,E,,,,69.25,,E,,,66.88889,E
8,08_9,43,6,ステアハート,89.5,74.58,77.1,D,,,70.625,E,66.5,68.5,E,,101.9,A,76.0,,D,,,79.0,D
8,08_9,43,7,ブリーズオンチーク,84.5,66.41,60.9,E,,,68.11111,E,66.5,25.0,E,,,,62.25,,E,,,82.625,
8,08_9,43,8,ユウェンタース,90.0,75.4,83.5,,,,94.70588,,66.5,5.667,E,,182.7,SS,73.75,,E,,,77.7,D
8,08_10,43,1,ピースフルナイト,95.2,84.97,84.5,,,,72.875,E,66.5,115.0,S,,,,,75.286,D,,,92.875,
8,08_10,43,2,セレッソデアモール,89.6,74.71,74.3,E,,,82.3125,,66.5,65.75,E,86.0,,,,74.857,E,,,70.66667,E
8,08_10,43,3,モズトキキ,77.6,56.66,54.8,E,,,66.13333,E,66.5,9.0,E,,,,,79.714,D,,,52.625,E
8,08_10,43,4,ルシード,91.1,77.32,75.8,D,,,81.25,,66.5,75.5,D,,,,,77.857,D,,,77.66667,D
8,08_10,43,5,フードマン,89.6,74.64,74.5,E,,,70.375,E,66.5,88.5,,,,,,78.0,D,,,69.0,E
8,08_10,43,6,アスクエピソード,86.7,69.9,66.3,E,,,86.0,,66.5,30.0,E,,,,,78.0,D,,,71.0,E
8,08_10,43,7,マイネルラッシュ,93.2,81.23,82.1,,,,72.625,E,66.5,124.0,S,,,,,75.571,D,,,71.88889,E
8,08_10,43,8,ソングオブライフ,97.2,88.89,87.9,,,,77.6,D,66.5,119.25,S,,,,,78.286,D,,,98.0,B
8,08_10,43,9,プリンスノット,81.0,61.23,56.7,E,,,70.05556,E,66.5,25.0,E,,,,,72.857,E,,,49.33333,E
8,08_10,43,10,ジャスパーディビネ,89.1,73.84,74.0,E,,,88.85714,,66.5,90.5,,,,,,74.0,E,,,50.0,E
8,08_10,43,11,カリーシ,83.1,64.26,60.8,E,,,72.8125,E,66.5,8.5,E,,,,,77.286,D,,,79.11111,D
8,08_10,43,12,コウセキ,89.7,74.86,74.5,E,,,77.46667,D,66.5,86.5,,,,,,77.143,D,,,65.0,E
8,08_10,43,13,フォルテローザ,87.9,71.77,65.2,E,,,79.875,D,66.5,25.0,E,,,,,76.0,D,,,78.55556,D
8,08_10,43,14,アムールリーベ,82.9,64.01,60.6,E,,,74.375,E,66.5,7.5,E,,,,,79.714,D,,,74.77778,E
8,08_10,43,15,ジーニアスバローズ,92.0,78.94,76.7,D,,,96.23529,B,66.5,65.5,E,84.333,,,,75.286,D,,,72.22222,E
8,08_10,43,16,リアライズ,94.6,83.85,81.4,,,,107.70588,A,66.5,81.25,,,,,,76.571,D,,,74.77778,E
8,08_10,43,17,インブロリオ,86.9,70.25,65.7,E,,,81.0,,66.5,29.0,E,,,,,83.571,,,,68.66667,E
8,08_10,43,18,ダイヤモンドフジ,88.9,73.41,68.5,E,,,83.29412,,66.5,31.5,E,,,,,70.143,E,,,91.2,
8,08_11,115,1,ニシキギミッチー,92.0,78.92,78.6,D,,,70.94118,E,65.0,116.0,S,72.667,67.2,E,,,,,,79.77778,D
8,08_11,115,2,モズミギカタアガリ,81.5,62.01,56.1,E,,,72.125,E,65.0,25.0,E,,,,,,,,,62.25,E
8,08_11,115,3,ライツフォル,89.7,74.87,76.9,D,,,71.88235,E,65.0,122.0,S,78.667,59.7,E,,,,,,64.25,E
8,08_11,115,4,キタノズエッジ,86.1,68.96,68.9,E,,,68.0625,E,65.0,67.75,E,,72.8,E,,,,,,71.125,E
8,08_11,115,5,スターペスカオリ,90.1,75.51,75.5,D,,,75.64706,D,65.0,,,,,,,,,,,85.88889,
8,08_11,115,6,エコロガイア,92.4,79.73,78.0,D,,,85.41176,,65.0,66.5,E,82.333,89.85,,,,,,,79.0,D
8,08_11,115,7,フェルヴェンテ,94.9,84.31,82.1,,,,77.64706,D,65.0,96.0,B,,,,,,,,,89.625,
8,08_11,115,8,ビダーヤ,93.2,81.06,80.6,,,,65.35294,E,65.0,116.25,S,,74.0,E,,,,,,82.25,
8,08_11,115,9,サフランヒーロー,83.2,64.4,60.1,E,,,72.5,E,65.0,11.5,E,,,,,,,,,91.375,
8,08_11,115,10,ラーグルフ,90.9,76.93,74.6,E,,,97.86667,B,65.0,72.75,E,,,,,,,,,62.75,E
8,08_11,115,11,スマートサニー,91.8,78.55,78.1,D,,,65.75,E,65.0,,,94.667,,,,,,,,87.11111,
8,08_11,115,12,コンティノアール,87.0,70.36,69.2,E,,,72.5,E,65.0,,,66.333,,E,,,,,,72.77778,E
8,08_11,115,13,タクシンイメル,88.1,72.19,72.2,E,,,89.4375,,65.0,,,,,,,,,,,62.125,E
8,08_11,115,14,スターターン,92.9,80.61,73.7,E,,,99.41176,B,65.0,71.25,E,,58.0,E,,,,,,74.83333,E
8,08_11,115,15,トリリオンボーイ,92.9,80.63,78.6,D,,,77.64706,D,65.0,109.5,A,59.667,,E,,,,,,81.25,
8,08_11,115,16,グッジョブ,87.2,70.74,69.3,E,,,73.35294,E,65.0,,,65.0,,E,,,,,,73.875,E
8,08_12,23,1,デアリングエア,86.7,69.88,65.7,E,,,83.76471,,75.0,31.0,E,,,,,,,,,72.88889,E
8,08_12,23,2,メイショウタマユラ,91.3,77.68,80.7,,,,75.05882,D,75.0,119.0,S,,76.9,D,,,,,,57.55556,E
8,08_12,23,3,スピリットライズ,92.9,80.52,80.5,,,,104.0,A,75.0,,,,,,,,,,,62.55556,E
8,08_12,23,4,フォティック,94.4,83.37,80.1,,,,79.11765,D,75.0,60.5,E,,,,,,,,,105.66667,A
8,08_12,23,5,ダークブロンド,91.8,78.63,78.6,D,,,90.76471,,75.0,,,,,,,,,,,70.11111,E
8,08_12,23,6,シャーリーゴールド,92.4,79.69,71.0,E,,,106.5,A,75.0,30.0,E,,,,,,,,,72.55556,E
8,08_12,23,7,ラウルベア,84.8,66.84,63.2,E,,,101.23529,A,75.0,7.25,E,,,,,,,,,69.44444,E
8,08_12,23,8,チムグクル,87.8,71.72,65.0,E,,,89.5,,75.0,30.0,E,,,,,,,,,65.66667,E
8,08_12,23,9,ゴージャス,90.2,75.68,68.2,E,,,91.83333,,75.0,25.0,E,,76.9,D,,,,,,72.22222,E
8,08_12,23,10,キトンインザスカイ,94.0,82.65,82.6,,,,107.9375,A,75.0,,,,,,,,,,,65.0,E
8,08_12,23,11,ワイルドブッター,88.9,73.5,75.4,D,,,75.94118,D,75.0,91.75,,71.0,,E,,,,,,63.44444,E
8,08_12,23,12,シンヒダカゴールド,93.7,82.06,82.2,,,,84.72222,,75.0,98.0,B,,,,,,,,,71.11111,E
8,08_12,23,13,ダノンカゼルタ,97.3,89.27,86.2,,,,114.64706,A,75.0,81.25,,,,,,,,,,74.0,E
8,08_12,23,14,サーナーティオン,84.7,66.72,63.3,E,,,96.4375,B,75.0,31.0,E,,,,,,,,,50.71429,E
8,08_12,23,15,ハイファイスピード,90.6,76.35,78.9,D,,,69.94118,E,75.0,109.5,A,,,,,,,,,61.11111,E
8,08_12,23,16,メイショウサチダケ,96.2,86.85,86.9,,,,109.5625,A,75.0,,,,,,,,,,,76.0,D
8,08_12,23,17,ブーディガ,87.3,70.85,74.9,E,,,73.11765,E,75.0,115.0,S,80.0,59.0,E,,,,,,47.33333,E
8,08_12,23,18,マーゴットカーラ,98.2,90.94,91.4,,,,91.61111,,75.0,128.25,S,,,,,,,,,70.7,E
